algorithm,gid,dataset,seed,status,valid_output,seconds,train_nmse,valid_nmse,id_test_nmse,ood_test_nmse,metric_complete,noise_sigma
tpsr,g0033,feynman-iii.10.19,2,ok,True,3603.537,2.480359512691446e+42,2.279507014604392e+42,2.5761124663837132e+42,2.361774023133801e+37,True,0.1
gplearn,g0001,II.34.2_1_0,1,ok,True,3603.537,0.005276569585651043,0.006319493463544048,0.005388627141648109,0.08968507208052419,True,0.1
pysr,g0027,feynman_I_12_11,1,ok,True,3603.539,1.774300127474989e-06,1.8369013148208582e-06,1.71898095352988e-06,5.415778709526372e-07,True,0.1
gplearn,g0023,I.11.19_4_0,2,ok,True,3603.54,0.004521485865537811,0.004424079403078933,0.004609019996433402,0.05581595369510114,True,0.01
gplearn,g0027,feynman_I_12_11,1,ok,True,3603.54,1.3176760756182183e-31,1.3671802376041147e-31,1.3989815273312648e-31,2.5706669362590835e-32,True,0.05
pysr,g0012,feynman_I_27_6,2,ok,True,3603.541,3.3227938554305347e-07,3.282829676784605e-07,3.3032551112296974e-07,1.4719365906586996e-07,True,0.1
udsr,g0012,feynman_I_27_6,4,ok,True,3603.545,4.984979106186337e-05,4.780228857331594e-05,5.031924360819004e-05,0.0009610088845206808,True,0.1
imcts,g0042,feynman_test_15,1,ok,True,3603.547,0.0027337841192577087,0.002610184017183312,0.002676510524885487,0.04172397601596676,True,0.01
gplearn,g0025,strogatz_barmag2,2,ok,True,3603.549,0.1496881626168084,0.07002671962003355,0.1336043855204857,1.7490433537945012,True,0.1
udsr,g0012,feynman_I_27_6,3,ok,True,3603.553,1.1656547982854016e-05,1.1531526696110681e-05,1.1408636118980886e-05,0.00012783892261507282,True,0.1
ragsr,g0001,II.34.2_1_0,1,ok,True,3603.555,314250.0479938993,304709.51419810613,316370.98381490156,54260.79914336902,True,0.1
e2esr,g0019,feynman-ii.34.2a,1,ok,True,3603.555,7038.147641918144,6587.968365936393,6129.960136427107,198.23425620593912,True,0.1
tpsr,g0022,feynman-i.11.19,3,ok,True,3603.556,0.6557010738532494,0.6487159425915598,0.6935146511868188,0.6500355912611107,True,0.01
ragsr,g0015,III.21.20_3_0,4,ok,True,3603.564,7.929424516321313e+26,7.721025972173777e+26,8.86592798185225e+26,4.2716376061425437e+21,True,0.01
ragsr,g0042,feynman_test_15,3,ok,True,3603.567,43.66850446856461,44.025401311533116,43.8756262316454,119.61762102882932,True,0.05
udsr,g0012,feynman_I_27_6,1,ok,True,3603.568,6.210544320865477e-07,6.132212598642759e-07,6.27738253920154e-07,2.0333677982227603e-05,True,0.05
pysr,g0031,II.11.27_1_0,0,ok,True,3603.569,2.073836374343508e-06,7.923138356074207e-06,2.7969159334818656e-06,6.191410384576215e-07,True,0.1
gplearn,g0012,feynman_I_27_6,1,ok,True,3603.57,0.004006843658714028,0.00404076653229603,0.003933726839729741,0.0895373209169211,True,0.01
ragsr,g0027,feynman_I_12_11,1,ok,True,3603.573,5878.096558353706,5890.520937540325,5885.235316752822,12744.634998984082,True,0.1
ragsr,g0015,III.21.20_3_0,2,ok,True,3603.579,2.6720270636206888e+23,2.605166784774944e+23,2.9977559799725625e+23,2.5922625353189734e+18,True,0.1
udsr,g0015,III.21.20_3_0,0,ok,True,3603.579,8.00654614956909e-09,7.396642438734189e-09,8.707308132089536e-09,8.647965110364514e-11,True,0.1
ragsr,g0027,feynman_I_12_11,4,ok,True,3603.58,890.9238257138408,914.8743760965505,882.5376178488378,819.6165346129778,True,0.05
pysr,g0012,feynman_I_27_6,3,ok,True,3603.582,3.8652074495851333e-07,3.9344788733107863e-07,3.919932992353604e-07,1.1216411668627984e-06,True,0.1
pysr,g0015,III.21.20_3_0,2,ok,True,3603.583,8.392803549162145e-07,1.1327660360192116e-06,1.1180568746960277e-06,4.064290575647196e-08,True,0.05
udsr,g0012,feynman_I_27_6,0,ok,True,3603.583,8.253416148096437e-06,8.275733873395328e-06,8.147194407338846e-06,0.0004990437971081482,True,0.05
pysr,g0015,III.21.20_3_0,0,ok,True,3603.584,6.310271049064483e-07,6.519151636152922e-07,6.458649572040338e-07,4.759117068905991e-08,True,0.05
pysr,g0025,strogatz_barmag2,2,ok,True,3603.585,0.0008156457575112933,0.0008021006569540814,0.00025149985010590345,0.9982652581594356,True,0.1
udsr,g0027,feynman_I_12_11,3,ok,True,3603.587,0.00286136289953745,0.002933855340487433,0.0029561766302576026,0.06654327605398816,True,0.05
tpsr,g0033,feynman-iii.10.19,1,ok,True,3603.591,3.249665024163132e+36,2.9271448161590603e+36,3.522556781923955e+36,2.0103560717418046e+31,True,0.05
pysr,g0042,feynman_test_15,2,ok,True,3603.594,0.00021248326892540115,0.00021098582194008057,0.00022140854422413825,0.0008219016088928872,True,0.1
gplearn,g0019,feynman-ii.34.2a,3,ok,True,3603.595,0.8143372119560011,0.8624026230943855,0.8887401298624497,16.519878912028876,True,0.01
udsr,g0042,feynman_test_15,2,ok,True,3603.604,0.001848692356918462,0.0017662483293234114,0.001795663355933415,0.015386047111364766,True,0.01
ragsr,g0031,II.11.27_1_0,4,ok,True,3603.605,0.48913939802528095,0.2137263494004346,0.458602300802499,1.0879390867245176,True,0.01
tpsr,g0045,feynman-bonus.20,0,ok,True,3603.608,1.1381020507118213e+45,1.3084706440568701e+45,7.032974668229111e+44,7.385673113900157e+43,True,0.05
udsr,g0032,feynman-i.13.12,1,ok,True,3603.611,72768.28808923438,115899.65489955907,53818.26857158922,47813.178381457416,True,0.01
ragsr,g0023,I.11.19_4_0,2,ok,True,3603.613,8416.943629895684,8377.852550344673,8515.01603771223,4662.699419024717,True,0.05
udsr,g0031,II.11.27_1_0,2,ok,True,3603.614,0.0005283668694486953,0.000533045910812861,0.00010615379707184205,0.007831747607776532,True,0.01
ragsr,g0012,feynman_I_27_6,1,ok,True,3603.614,1.224747961919085,1.2099466637864957,1.2153818331756516,2.060785260788735,True,0.01
gplearn,g0023,I.11.19_4_0,4,ok,True,3603.616,0.0007150774646280373,0.0006821772613214714,0.000711196463806729,0.009489286472471967,True,0.1
imcts,g0001,II.34.2_1_0,1,ok,True,3603.619,3.667637689468555e-10,3.668526365851607e-10,3.6680834231708545e-10,3.667803486026046e-10,True,0.01
udsr,g0001,II.34.2_1_0,1,ok,True,3603.62,1.27647233880488e-06,1.1919577007584943e-06,1.2523395725935812e-06,6.714030642132816e-07,True,0.05
tpsr,g0044,feynman-i.15.3t,3,ok,True,3603.624,104002912.91792598,111184220.7185099,108530310.1334705,99026711.58676866,True,0.1
dso,g0012,feynman_I_27_6,0,ok,True,3603.624,0.006546044093663136,0.006465509586843968,0.006254609516039211,0.033339742372436,True,0.1
pysr,g0042,feynman_test_15,4,ok,True,3603.625,0.00017278505101938854,0.0001717900253592254,0.00018043770635918616,0.0009136381932425665,True,0.01
imcts,g0033,feynman-iii.10.19,2,ok,True,3603.625,7.02883164373022e+35,7.297447029965654e+35,9.303392518006953e+35,4.420902794956997e+32,True,0.05
udsr,g0027,feynman_I_12_11,2,ok,True,3603.625,0.0023938075856294286,0.002444554708024832,0.0023651770841817735,0.05076399652521778,True,0.05
imcts,g0023,I.11.19_4_0,2,ok,True,3603.625,0.020068501193253256,0.020224379848538837,0.01996298417525617,0.05971366272340062,True,0.1
imcts,g0023,I.11.19_4_0,4,ok,True,3603.626,0.018480930379186855,0.01871827526489746,0.01860725878190221,0.06872640438601804,True,0.05
imcts,g0023,I.11.19_4_0,3,ok,True,3603.627,0.013502338492462908,0.013989415687861162,0.013918299306119344,0.04458466534598046,True,0.01
gplearn,g0028,feynman-ii.4.23,3,ok,True,3603.629,0.10442502618747798,0.13364786930322364,0.12366426321139189,0.025174263014944655,True,0.05
udsr,g0015,III.21.20_3_0,3,ok,True,3603.629,0.0003111031253095163,0.0004908784326054059,0.0003559489998301233,1595.4129756647583,True,0.1
e2esr,g0039,CRK0,1,ok,True,3603.63,2.040767905461331,2.078069312357459,1.8632824947225333,727.6835561675028,True,0.1
pysr,g0001,II.34.2_1_0,3,ok,True,3603.631,3.4755623649003596e-07,3.5309309192592044e-07,3.5815073514137073e-07,2.2948072078959288e-08,True,0.05
ragsr,g0042,feynman_test_15,4,ok,True,3603.633,6.8544249390456065,6.931751812445135,7.011043890187698,6.95339303646468,True,0.01
gplearn,g0042,feynman_test_15,0,ok,True,3603.633,0.00900113757173086,0.008731341959679699,0.008842495189676702,0.09699904038574948,True,0.05
udsr,g0002,first_principles_hubble,1,ok,True,3603.636,0.07704816419513277,0.07890086594371591,0.561696053159873,0.14814414949593374,True,0.05
e2esr,g0032,feynman-i.13.12,3,ok,True,3603.637,38144982747.69942,36906940102.583824,3656719275.1847916,38042939326.14553,True,0.01
ragsr,g0042,feynman_test_15,1,ok,True,3603.638,20.724529427367337,21.20119342660403,21.00922753163096,68.16894015291409,True,0.1
pysr,g0031,II.11.27_1_0,4,ok,True,3603.638,0.0005652843286119491,0.00284089900570523,0.000733193956812508,0.05232480867053353,True,0.01
tpsr,g0021,feynman-i.39.22,3,ok,True,3603.64,3.8649526421391943e+31,7.836121102154094e+31,4.3366150988684745e+31,6.651153350196548e+31,True,0.05
pysr,g0042,feynman_test_15,2,ok,True,3603.64,0.00015573976226811238,0.00014902905895634508,0.00015933798448796355,0.0010918107742492347,True,0.05
udsr,g0012,feynman_I_27_6,1,ok,True,3603.642,1.3068583193519045e-08,1.3718564568128743e-08,1.3225986826439666e-08,4.499920196333843e-07,True,0.01
imcts,g0042,feynman_test_15,0,ok,True,3603.642,0.01358075657444793,0.01331734853040907,0.01335299211742274,0.0962009822923217,True,0.01
gplearn,g0021,feynman-i.39.22,0,ok,True,3603.643,0.7648084335119244,0.6519646997790729,0.7636884115803474,2.849884649457709,True,0.1
gplearn,g0042,feynman_test_15,1,ok,True,3603.648,0.006807503523414884,0.006665021556919721,0.006740637787069218,0.08470650220699716,True,0.01
imcts,g0023,I.11.19_4_0,3,ok,True,3603.648,0.02414071768447735,0.023696384233395984,0.024244414569921338,0.088290976525439,True,0.05
ragsr,g0015,III.21.20_3_0,3,ok,True,3603.649,427857661.98479444,419924446.22683614,487719176.87897867,1679.4496807166936,True,0.05
tpsr,g0021,feynman-i.39.22,0,ok,True,3603.654,4660581614185.895,11951920047888.47,6489064262266.784,2.8041881154101893e+18,True,0.1
udsr,g0029,strogatz_vdp1,4,ok,True,3603.657,0.0005094952303734405,0.0007606306825884434,0.0006275586737219454,0.000566806053067071,True,0.1
pysr,g0042,feynman_test_15,3,ok,True,3603.658,0.00031302085902513174,0.00033249401614043623,0.0003311630740259282,0.000846273513938611,True,0.05
imcts,g0023,I.11.19_4_0,1,ok,True,3603.658,0.016101591635099194,0.016391576922755495,0.01630063798710381,0.061621634241992816,True,0.1
gplearn,g0015,III.21.20_3_0,1,ok,True,3603.659,3.98232483776204e-15,2.921254371293436e-15,3.58161795215894e-15,1.0116659366950893,True,0.01
gplearn,g0041,PO41,2,ok,True,3603.659,0.011648623388464502,0.01775191259198076,0.010001851045636681,0.04399567306060741,True,0.1
ragsr,g0042,feynman_test_15,4,ok,True,3603.661,11.981002144792019,12.102343923004938,11.869708740745361,25.9287756388318,True,0.05
udsr,g0027,feynman_I_12_11,3,ok,True,3603.661,0.0015119383062485487,0.0015958246196503103,0.0014183971303307417,0.011826405502916245,True,0.1
pysr,g0015,III.21.20_3_0,2,ok,True,3603.662,2.724592569327438e-06,2.5234512474759253e-06,3.605219522606899e-06,1.837756235331723e-10,True,0.1
udsr,g0031,II.11.27_1_0,2,ok,True,3603.663,0.0033433294886227776,0.001336607629206322,0.0007860327537443677,0.06027273648535636,True,0.05
imcts,g0020,first_principles_leavitt,2,ok,True,3603.666,4.4571132148134765e-05,0.0003291237549324258,0.000291675407732555,0.0010009410987117365,True,0.05
ragsr,g0027,feynman_I_12_11,3,ok,True,3603.666,7486.826967105634,7591.451842436299,7426.397124851849,10662.066490748473,True,0.01
udsr,g0027,feynman_I_12_11,4,ok,True,3603.668,0.0016727411096380683,0.001696268659849631,0.0016240364334707475,0.032743643403676706,True,0.1
gplearn,g0021,feynman-i.39.22,2,ok,True,3603.669,0.7102045375951719,0.6955679803735918,0.750939921337937,1.179034843799809,True,0.01
tpsr,g0044,feynman-i.15.3t,4,ok,True,3603.671,1.0553847166260835e+18,9.85963417670768e+17,1.0528006474117171e+18,9.203530061987842e+19,True,0.01
dso,g0012,feynman_I_27_6,0,ok,True,3603.672,2.9478810706740615e-32,3.0388867597545476e-32,3.0892693890919977e-32,1.568187845735392e-32,True,0.05
gplearn,g0001,II.34.2_1_0,1,ok,True,3603.677,0.009101989415792823,0.010230259177022461,0.009128711250190177,0.14109242309040598,True,0.01
ragsr,g0001,II.34.2_1_0,3,ok,True,3603.677,936.6769615547026,916.9130434194906,945.7762400537117,173.25620637396733,True,0.05
udsr,g0001,II.34.2_1_0,2,ok,True,3603.684,5.985471126494528e-06,5.616053019650518e-06,5.741917563818879e-06,1.9803297380399955e-05,True,0.1
pysr,g0015,III.21.20_3_0,3,ok,True,3603.684,2.628420843457577e-08,2.446433322555858e-08,2.8414486028075392e-08,2.36627634253701e-10,True,0.01
e2esr,g0030,feynman-iii.7.38,3,ok,True,3603.684,1.0009070559011135,0.9988146507364258,1.000954053072718,0.9999838510967847,True,0.05
pysr,g0031,II.11.27_1_0,1,ok,True,3603.687,2.410456086924342e-07,9.502662302220937e-07,3.117280636138751e-07,8.389184096118216e-08,True,0.05
e2esr,g0048,MatSci21,1,ok,True,3603.688,12804.919263235726,12357.275521064497,12463.444745519962,266.44246740418873,True,0.05
udsr,g0015,III.21.20_3_0,4,ok,True,3603.689,2.103357332853839e-06,3.0679497970622256e-06,2.1209084121929265e-06,1.3483322336196677e-06,True,0.01
ragsr,g0041,PO41,3,ok,True,3603.69,21.541450614435323,20.2121728023817,18.538992481237166,61630967.38031095,True,0.01
ragsr,g0031,II.11.27_1_0,2,ok,True,3603.69,0.5905936863173,0.39608485777952224,0.5809868157489719,49.257981333794554,True,0.1
ragsr,g0012,feynman_I_27_6,4,ok,True,3603.691,132.5591106659096,132.05861258762454,134.30011147455548,151.71925635604666,True,0.1
pysr,g0023,I.11.19_4_0,2,ok,True,3603.696,1.5903622780055927e-07,1.700234217824679e-07,1.5766973815613516e-07,8.181891636920487e-08,True,0.05
imcts,g0027,feynman_I_12_11,0,ok,True,3603.696,0.08423621057297538,0.08397734164226152,0.08559173415789326,0.39907499897618964,True,0.1
llmsr,g0042,feynman_test_15,1,ok,True,3603.698,0.00031025580077134133,0.0003229397663716886,0.0003338540128213025,8.039364890021575e-05,True,0.1
pysr,g0031,II.11.27_1_0,3,ok,True,3603.699,1.334092909974081e-06,5.015785487891956e-06,1.7421900505762835e-06,5.951943910096588e-07,True,0.1
e2esr,g0030,feynman-iii.7.38,1,ok,True,3603.702,0.9999867687134025,1.0000045051174966,1.0000538796710978,0.9999993297267037,True,0.01
ragsr,g0027,feynman_I_12_11,1,ok,True,3603.703,2065.512323256372,2121.116286274979,2020.859441564518,593.3023186130625,True,0.01
tpsr,g0033,feynman-iii.10.19,4,ok,True,3603.704,2.818820591792237e+40,2.619958114456544e+40,2.966775964079763e+40,4.063775700456122e+35,True,0.1
imcts,g0031,II.11.27_1_0,1,ok,True,3603.707,0.0042041293592566175,0.012778095490254396,0.004472962456071396,0.11520016307745827,True,0.01
e2esr,g0032,feynman-i.13.12,0,ok,True,3603.707,111792066780.17696,191606012804.00522,83942357777.02104,12628149694.293468,True,0.05
e2esr,g0003,feynman-ii.27.18,3,ok,True,3603.708,6660788025325.3125,8057291772099.016,6014879850124.369,898687448797.6543,True,0.05
udsr,g0012,feynman_I_27_6,2,ok,True,3603.711,4.471656635948782e-05,4.354069824351419e-05,4.5518871202005394e-05,0.0015975300261308089,True,0.1
pysr,g0042,feynman_test_15,1,ok,True,3603.712,0.00031964840782191763,0.00031481397446871595,0.0003311291801130812,0.0030348762205275217,True,0.1
pysr,g0042,feynman_test_15,4,ok,True,3603.715,0.00022518109046259035,0.00022228640011101418,0.00024159267076419825,0.003928882006801771,True,0.05
udsr,g0027,feynman_I_12_11,4,ok,True,3603.717,0.003297971966209715,0.003268830848340578,0.0036132824991263056,0.11070850669408086,True,0.05
pysr,g0015,III.21.20_3_0,3,ok,True,3603.719,4.978735597236302e-07,9.128667755475526e-07,5.732871447661842e-07,8.004262456360407e-08,True,0.05
gplearn,g0042,feynman_test_15,2,ok,True,3603.721,0.022278786857993817,0.022009067593340738,0.021951485935691243,0.14050704338142436,True,0.01
pysr,g0012,feynman_I_27_6,3,ok,True,3603.721,1.321303609559586e-09,1.3243493729130631e-09,1.272076833159427e-09,5.049602960710076e-09,True,0.01
gplearn,g0023,I.11.19_4_0,4,ok,True,3603.721,0.005966398712276509,0.006176239899706945,0.0061166361509884075,0.03919684016514735,True,0.05
udsr,g0027,feynman_I_12_11,2,ok,True,3603.725,0.0020722329806622526,0.0021505251621232193,0.0020743558891839937,0.04505969216048095,True,0.1
pysr,g0042,feynman_test_15,4,ok,True,3603.727,0.00029171854748601133,0.000309514698590527,0.00030912451140583774,0.001133011786690073,True,0.1
udsr,g0031,II.11.27_1_0,2,ok,True,3603.736,0.026401224361085725,0.005800108903836263,0.06251106151170784,0.34740099645445705,True,0.1
e2esr,g0032,feynman-i.13.12,4,ok,True,3603.739,5594.047953554487,9248.972659582205,4405.216821357866,12.901918046436355,True,0.05
pysr,g0015,III.21.20_3_0,4,ok,True,3603.74,2.15690303646002e-06,1.1592706805558218e-05,2.1775817344331626e-06,1.4574141080081512e-06,True,0.1
ragsr,g0023,I.11.19_4_0,2,ok,True,3603.741,952.7476565282956,953.9980962974405,961.6570659123522,428.68978953057456,True,0.01
udsr,g0001,II.34.2_1_0,0,ok,True,3603.742,2.4604264641927764e-10,2.4705671943219287e-10,2.4609310035285517e-10,2.9127839315073e-10,True,0.01
ragsr,g0031,II.11.27_1_0,3,ok,True,3603.743,0.5110918596063058,0.2450263435770879,0.48879333965442634,1.0528725770678196,True,0.1
tpsr,g0044,feynman-i.15.3t,3,ok,True,3603.744,22084799.0753282,23720306.816089798,27164877.612012178,245837910.11943525,True,0.05
gplearn,g0023,I.11.19_4_0,2,ok,True,3603.744,0.020132134364127766,0.018649608627207794,0.020201432580361913,0.23402560970390943,True,0.1
udsr,g0027,feynman_I_12_11,1,ok,True,3603.745,0.0028573224259885134,0.0030072232458563026,0.0028542004886366653,0.14323688693051254,True,0.1
gplearn,g0011,Vladislavleva-4,2,ok,True,3603.747,0.1163456005053244,0.10785851748656017,0.1396233177802096,0.12965356303389816,True,0.1
e2esr,g0045,feynman-bonus.20,4,ok,True,3603.748,2.2293944259202528e+55,2.6196474473478776e+55,1.4256872281844323e+55,1.7911837013295907e+55,True,0.05
pysr,g0012,feynman_I_27_6,1,ok,True,3603.75,4.372497662246469e-09,4.449778475880904e-09,4.4242676799716054e-09,1.8778054938737917e-08,True,0.01
imcts,g0023,I.11.19_4_0,0,ok,True,3603.75,0.02023586493564979,0.020173320097716312,0.01988436647341599,0.059546228019954565,True,0.05
udsr,g0031,II.11.27_1_0,4,ok,True,3603.752,0.005120834853656692,0.007369438974130835,0.001775503352802527,0.0569087357036677,True,0.1
ragsr,g0042,feynman_test_15,2,ok,True,3603.753,165.97818336057534,165.15254188912448,163.43458271879487,501.245003733177,True,0.05
udsr,g0009,Nguyen-6,2,ok,True,3603.755,0.001538110457616831,0.05440197249933051,0.004239827568851539,0.16099633134363836,True,0.05
llmsr,g0012,feynman_I_27_6,0,ok,True,3603.758,0.010212266351932921,0.009998235500440862,0.010458888182035908,0.13049845516789496,True,0.01
udsr,g0031,II.11.27_1_0,1,ok,True,3603.758,0.007056183947141777,0.008655187790828451,0.006583175837313431,0.08731159700061387,True,0.05
udsr,g0031,II.11.27_1_0,0,ok,True,3603.759,0.011658120119841764,0.02320886436269868,0.011045256499693307,0.1847038495789454,True,0.1
imcts,g0023,I.11.19_4_0,4,ok,True,3603.761,0.017473763850497724,0.017529204206060682,0.017483929679384502,0.06737878956644115,True,0.1
udsr,g0031,II.11.27_1_0,4,ok,True,3603.764,0.002057391276598085,0.000652593030866519,0.000257779140340356,0.039221652383518865,True,0.01
ragsr,g0015,III.21.20_3_0,3,ok,True,3603.764,973958556.5935436,956471903.1641276,1074950262.6572237,2949.829843806522,True,0.01
tpsr,g0044,feynman-i.15.3t,2,ok,True,3603.765,0.5767541519038513,0.592969925324715,0.5817469380182005,0.6749734278805741,True,0.05
ragsr,g0012,feynman_I_27_6,3,ok,True,3603.769,78.59870572835578,78.47266278732927,79.5587473544299,43.64614374026106,True,0.01
udsr,g0042,feynman_test_15,2,ok,True,3603.769,0.0012103651017869523,0.0011690119473241898,0.0011815292957335526,0.004848997394813923,True,0.05
imcts,g0012,feynman_I_27_6,1,ok,True,3603.77,0.005486408183552612,0.005348212512123906,0.005544632912959632,0.005692655571004216,True,0.01
gplearn,g0023,I.11.19_4_0,3,ok,True,3603.77,0.030799113734829627,0.028697354057719164,0.03046021191730442,0.26340431390940416,True,0.05
gplearn,g0031,II.11.27_1_0,1,ok,True,3603.775,0.9795651644990927,0.9254247022794517,0.9791980623193985,0.9976653627805351,True,0.01
imcts,g0015,III.21.20_3_0,4,ok,True,3603.775,1.833239227938213e-12,1.8991606865219815e-12,1.9062376256983747e-12,7.973055813090035e-13,True,0.05
udsr,g0015,III.21.20_3_0,2,ok,True,3603.776,8.249952204879e-05,0.00011664585576810229,0.00013507039687744282,4.34690181048756e-05,True,0.05
