dataset_id,global_index,dataset_name,family,subgroup,srsd_variant,basename,selection_mode,candidate_advantage_side,algorithm,taxonomy,prompt_semantics_mode,llm_model_assignment,semantic_background_preview,train_nmse,valid_nmse_raw_observed_not_used_for_probe4,id_nmse,ood_nmse,finite_train,finite_id,finite_ood,finite_id_ood,finite_train_id_ood,log_train_nmse_clipped,log_id_nmse_clipped,log_ood_nmse_clipped,combined_log_id_ood_nmse,gap_log_ood_minus_id,delta_id_minus_train,delta_ood_minus_id,id_ood_explosion_gt_100,train_id_ood_explosion_gt_100,raw_result_status,outer_status,budget_exhausted,probe4_success,normalized_status_for_probe4,wall_time_seconds,expression_artifact_available,equation_present,artifact_valid,sympy_parse_ok,canonical_artifact_error,raw_equation_char_count,normalized_expression_char_count,raw_equation_token_count,normalized_expression_token_count,ast_node_count,tree_depth,expression_complexity_bucket,expected_n_features,used_variable_count,variable_coverage_ratio,uses_all_features,uses_no_features_constant,operator_count,operator_set,operator_category_count,parameter_count,expression_health_label,raw_equation_preview,normalized_expression_preview,source_result_path,uses_linear_ops,uses_product_power_ops,uses_trig_ops,uses_exp_log_ops,uses_root_abs_inv_ops,uses_constant_symbols,uses_complex_symbols
g0156,156,Keijzer-12,keijzer,keijzer,,Keijzer-12,one-sided,llmsr,llmsr,llm_symbolic,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,This is an abstract symbolic regression problem.,6.492011425596273e-16,1.4613389996056745e-14,2.911137666073048e-15,1.2773799972662556e-15,1,1,1,1,1,-12,-12,-12,-12,0,0,0,0,0,ok,ok,0,1,success_completed,3614.731,1,1,1,1,,73,73,44,44,33,4,medium,2,2,1,1,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,c0 + c1*x0 + c2*x1 + c3*x0**2 + c4*x1**2 + c5*x0**3 + c6*x1**3 + c7*x0**4,c0 + c1*x0 + c2*x1 + c3*x0**2 + c4*x1**2 + c5*x0**3 + c6*x1**3 + c7*x0**4,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0156_Keijzer-12/result.json,1,1,0,0,0,0,0
g0156,156,Keijzer-12,keijzer,keijzer,,Keijzer-12,one-sided,llmsr,pyoperon,evolutionary_gp,none_or_original_e1,,,0.0701288222351939,0.5503014508729829,0.2155904958530938,0.1360464724608323,1,1,1,1,1,-1.1541034547138136,-0.66637038861301823,-0.86631271452851966,-0.766341551570769,-0.19994232591550143,0.48773306610079536,-0.19994232591550143,0,0,ok,ok,0,1,success_completed,18.2,1,1,1,1,,118,62,58,23,17,8,simple,2,2,1,1,0,4,add;mul;pow;sin,3,0,metric_ok_artifact_ok,(25.170 + (15.790 * (((((-1.085) * X1) * ((-0.662) * X1)) / (sqrt(1 + sin((0.916 * X2)) ^ 2))) + (1.440 * (-1.412))))),11.3414833*x0**2/sqrt(sin(0.916*x1)**2 + 1) - 6.93549119999999,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/anon-node-04/pyoperon/Keijzer-12/result.json,1,1,1,0,0,0,0
g0156,156,Keijzer-12,keijzer,keijzer,,Keijzer-12,one-sided,llmsr,pysr,evolutionary_gp,none_or_original_e1,,,2.639044152725328e-16,3.894377216008197e-15,6.109167674316383e-16,1.7847240145018278e-16,1,1,1,1,1,-12,-12,-12,-12,0,0,0,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3696.834,1,1,1,1,,84,52,37,23,18,4,simple,2,2,1,1,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,(((square(square(x0)) - cube(x0)) + -1.0862797e-6) - ((x1 * x1) * -0.50000024)) - x1,x0**4 - x0**3 + 0.50000024*x1**2 - x1 - 1.0862797e-6,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/anon-node-04/pysr/Keijzer-12/result.json,1,1,0,0,0,0,0
g0156,156,Keijzer-12,keijzer,keijzer,,Keijzer-12,one-sided,llmsr,tpsr,pretrained_neural,none_or_original_e1,,,0.4659710684972387,2.840440980593269,0.7509226405540497,0.9735930488944528,1,1,1,1,1,-0.3316410472199991,-0.1244048013593423,-0.011622535473922961,-0.068013668416632631,0.11278226588541934,0.20723624586065681,0.11278226588541934,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3643.586,1,1,1,1,,361,261,88,49,31,9,medium,2,2,1,1,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,(((-3.036539062409555 + x_0) * (0.005370846057184779 + (-0.00036591005555880105 * x_1))) * (-15.951336183533462 + (-0.005389107820049658 * (((-8.123762306736854 + (-13.283416857...,(0.005370846057184779 - 0.00036591005555880105*x1)*(x0 - 3.036539062409555)*(-0.005389107820049658*(-26.566833715210464*x1 + (24.013033157495098 - 123.03740797553516*x0)*(-0.915...,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-04/tpsr/Keijzer-12/result.json,1,1,0,0,0,0,0
g0156,156,Keijzer-12,keijzer,keijzer,,Keijzer-12,one-sided,llmsr,e2esr,pretrained_neural,none_or_original_e1,,,0.002455881947836162,0.2028546683311286,0.006099692046453685,0.004210117926122229,1,1,1,1,1,-2.6097925131968105,-2.2146920905469218,-2.3757057393313428,-2.2951989149391325,-0.16101364878442093,0.39510042264988865,-0.16101364878442093,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0156,156,Keijzer-12,keijzer,keijzer,,Keijzer-12,one-sided,llmsr,imcts,mcts,none_or_original_e1,,,0.0002225569202549564,0.006480846885464203,0.0005225799976813221,0.0003532498247725163,1,1,1,1,1,-3.6525588970821348,-3.2818472173849562,-3.451918044908556,-3.3668826311467561,-0.17007082752359981,0.37071167969717855,-0.17007082752359981,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0156,156,Keijzer-12,keijzer,keijzer,,Keijzer-12,one-sided,llmsr,qlattice,graph_hybrid,none_or_original_e1,,,0.00011647665293724766,0.0009438577096892278,0.00018100309700394942,0.00020880571474379643,1,1,1,1,1,-3.9337611176993859,-3.7423139941903796,-3.6802576194258432,-3.7112858068081112,0.062056374764536404,0.19144712350900628,0.062056374764536404,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0156,156,Keijzer-12,keijzer,keijzer,,Keijzer-12,one-sided,llmsr,ragsr,rag_hybrid,none_or_original_e1,,,5.204655964949273,104.62332915299974,7.761556557777734,0.9682208523095297,1,1,1,1,1,0.7163920273216382,0.88994882649835982,-0.01402556831210474,0.43796162909312752,-0.9039743948104646,0.17355679917672162,-0.9039743948104646,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0156,156,Keijzer-12,keijzer,keijzer,,Keijzer-12,one-sided,llmsr,udsr,rl_hybrid,none_or_original_e1,,,0.0003227263960762531,0.347520818314121,0.06348831477360754,0.055352601354039584,1,1,1,1,1,-3.4911655118150726,-1.1973062006345225,-1.2568619641771741,-1.2270840824058484,-0.059555763542651574,2.2938593111805501,-0.059555763542651574,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0157,157,PO26,llm-srbench,llm-srbench/phys_osc,,PO26,one-sided,llmsr,drsr,llm_assisted_rl,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate Acceleration in Non-linear Harmonic Oscillator given Position at time t, Time and Velocity at time t",0.10608615729820987,0.11164553712609726,0.1063622448559187,0.4730074409170714,1,1,1,1,1,-0.97434128152007193,-0.97321250512902091,-0.3251320272879677,-0.64917226620849433,0.64808047784105316,0.0011287763910510229,0.64808047784105316,0,0,ok,ok,1,1,success_budget_exhausted,3901.161,1,1,1,1,,92,92,53,53,39,4,medium,3,3,1,1,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x0**2 + c5*x2**2 + c6*x0*x2 + c7*x0*x1 + c8*x1**2 + c9*x0**3,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x0**2 + c5*x2**2 + c6*x0*x2 + c7*x0*x1 + c8*x1**2 + c9*x0**3,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-02/drsr/g0157_PO26/result.json,1,1,0,0,0,0,0
g0157,157,PO26,llm-srbench,llm-srbench/phys_osc,,PO26,one-sided,llmsr,dso,rl_policy,none_or_original_e1,,,0.2237744678579864,0.2018207904213958,0.2272733519642753,0.0455653738508975,1,1,1,1,1,-0.65018946696293123,-0.64345148276742226,-1.3413650621135018,-0.99240827244046204,-0.69791357934607956,0.0067379841955089725,-0.69791357934607956,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3601.824,1,1,1,1,,37,37,22,22,15,6,simple,3,3,1,1,0,4,add;exp;mul;sin,4,0,metric_ok_artifact_ok,-x1 + x3*(-exp(x1) + sin(x1))*sin(x2),-x0 + x2*(-exp(x0) + sin(x0))*sin(x1),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-06/dso/PO26/result.json,1,1,1,1,0,0,0
g0157,157,PO26,llm-srbench,llm-srbench/phys_osc,,PO26,one-sided,llmsr,gplearn,classic_gp,none_or_original_e1,,,0.5055302305936298,4.63343939432163,4.190589177618762,5.158884355714858,1,1,1,1,1,-0.29625286858448313,0.62227508707138091,0.71255579260720703,0.66741543983929397,0.090280705535826122,0.91852795565586409,0.090280705535826122,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3610.758,1,1,1,1,,52,53,26,18,15,5,simple,3,2,0.66666666666666663,0,0,6,add;cos;imaginaryunit;mul;pi;pow,4,0,metric_ok_artifact_ok,"mul(cos(sub(0.923, sub(X1, X0))), sqrt(log(-0.917)))",sqrt(-0.0866478067256722 + I*pi)*cos(x0 - x1 + 0.923),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/PO26/result.json,1,1,1,0,0,1,1
g0157,157,PO26,llm-srbench,llm-srbench/phys_osc,,PO26,one-sided,llmsr,llmsr,llm_symbolic,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate Acceleration in Non-linear Harmonic Oscillator given Position at time t, Time and Velocity at time t",0.12122909984052399,0.12066355288788153,0.12314329845222717,0.19030309183386424,1,1,1,1,1,-0.91639311958193315,-0.90958921780304114,-0.72055415571992509,-0.81507168676148312,0.18903506208311605,0.0068039017788920075,0.18903506208311605,0,0,ok,ok,0,1,success_completed,3612.235,1,1,1,1,,104,104,57,57,39,4,medium,3,3,1,1,0,6,add;cos;exp;mul;pow;sin,4,0,metric_ok_artifact_ok,c0*x0 + c1*x0**2 + c2*x1 + c3*x2 + c4*x0*x1 + c5*x0*x2 + c6*x1*x2 + c7*sin(x0) + c8*cos(x1) + c9*exp(x2),c0*x0 + c1*x0**2 + c2*x1 + c3*x2 + c4*x0*x1 + c5*x0*x2 + c6*x1*x2 + c7*sin(x0) + c8*cos(x1) + c9*exp(x2),/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0157_PO26/result.json,1,1,1,1,0,0,0
g0157,157,PO26,llm-srbench,llm-srbench/phys_osc,,PO26,one-sided,llmsr,pyoperon,evolutionary_gp,none_or_original_e1,,,0.343758424827251,0.3140889579061466,0.3203087947118799,0.2556950747161203,1,1,1,1,1,-0.46374664934742599,-0.49443113675796097,-0.59227763741837292,-0.54335438708816697,-0.09784650066041195,-0.030684487410534977,-0.09784650066041195,0,0,ok,ok,0,1,success_completed,16.658,1,1,1,1,,115,53,61,21,16,7,simple,3,2,0.66666666666666663,0,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,((-0.048) + (35.879 * ((((-0.325) * X1) / (sqrt(1 + ((-0.856) * X3) ^ 2))) * (((-0.649) * X1) * ((-0.318) * X1))))),-2.40655342785*x0**3/sqrt(0.732736*x2**2 + 1) - 0.048,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/anon-node-04/pyoperon/PO26/result.json,1,1,0,0,0,0,0
g0157,157,PO26,llm-srbench,llm-srbench/phys_osc,,PO26,one-sided,llmsr,pysr,evolutionary_gp,none_or_original_e1,,,0.0016293526100428,0.0018082252274509,0.0015486480656552,0.0015502725716269,1,1,1,1,1,-2.7879849193597384,-2.8100472655911015,-2.8095919367030584,-2.8098196011470797,0.00045532888804311611,-0.022062346231363161,0.00045532888804311611,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3601.801,1,1,1,1,,112,88,40,27,20,6,simple,3,3,1,1,0,5,add;cos;mul;pow;sin,3,0,metric_ok_artifact_ok,((sin(x1) * 0.34175017) + (-0.032097705 - (cube(x0) * 2.4399595))) - ((x2 * 0.53928196) / cos(-0.76358175 - x2)),-2.4399595*x0**3 - 0.53928196*x2/cos(x2 + 0.76358175) + 0.34175017*sin(x1) - 0.032097705,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/02.E1选择验证/remote_reruns/e1_repair_remaining_20260426/anon-node-03/pysr/pysr/g0157_PO26/result.json,1,1,1,0,0,0,0
g0157,157,PO26,llm-srbench,llm-srbench/phys_osc,,PO26,one-sided,llmsr,tpsr,pretrained_neural,none_or_original_e1,,,0.7454261573499807,0.6687151967078053,0.7647478769652003,0.949402405178271,1,1,1,1,1,-0.12759537171976726,-0.11648171999686753,-0.022549672391907791,-0.069515696194387661,0.09393204760495974,0.011113651722899728,0.09393204760495974,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3623.835,1,1,1,1,,161,78,75,29,22,9,medium,3,3,1,1,0,4,add;exp;mul;sin,4,0,metric_ok_artifact_ok,((0.01 + (-0.6 * x_0)) - (0.01 + (0.5 * sin((0.3 + (-0.09000000000000001 * exp(((-0.1 + (-9.0 * x_2)) + ((-0.2 + (-9.0 * x_0)) + (-2.0 + (-0.001 * x_1))))))))))),-0.6*x0 + 0.5*sin(0.009023295935052335*exp(-9.0*x0 - 0.001*x1 - 9.0*x2) - 0.3),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-04/tpsr/PO26/result.json,1,1,1,1,0,0,0
g0157,157,PO26,llm-srbench,llm-srbench/phys_osc,,PO26,one-sided,llmsr,e2esr,pretrained_neural,none_or_original_e1,,,0.2655097993295906,0.25199209950302076,0.2651468833443169,0.05670190227716261,1,1,1,1,1,-0.57591944551949514,-0.5765134734080255,-1.24640237083167,-0.91145792211984777,-0.66988889742364455,-0.00059402788853035737,-0.66988889742364455,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0157,157,PO26,llm-srbench,llm-srbench/phys_osc,,PO26,one-sided,llmsr,imcts,mcts,none_or_original_e1,,,0.09146657131642695,0.09287852348679666,0.0944625495666996,0.04720358716319809,1,1,1,1,1,-1.0387376004193274,-1.0247403368896799,-1.3260249965780608,-1.1753826667338703,-0.30128465968838092,0.013997263529647475,-0.30128465968838092,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0157,157,PO26,llm-srbench,llm-srbench/phys_osc,,PO26,one-sided,llmsr,qlattice,graph_hybrid,none_or_original_e1,,,0.051909257797480235,0.04842971049107375,0.04565166629894666,0.04394806783931824,1,1,1,1,1,-1.2847551806523232,-1.340543365966909,-1.3570602137680914,-1.3488017898675002,-0.016516847801182344,-0.055788185314585848,-0.016516847801182344,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0157,157,PO26,llm-srbench,llm-srbench/phys_osc,,PO26,one-sided,llmsr,ragsr,rag_hybrid,none_or_original_e1,,,290.2526771327569,346.00346452087433,293.5945883368701,1050.9167488524502,1,1,1,1,1,2.4627762341250703,2.4677480462130537,3.0215683136057563,2.744658179909405,0.55382026739270263,0.0049718120879833627,0.55382026739270263,1,1,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,finite_but_exploded,,,,0,0,0,0,0,0,0
g0157,157,PO26,llm-srbench,llm-srbench/phys_osc,,PO26,one-sided,llmsr,udsr,rl_hybrid,none_or_original_e1,,,0.0013387833524503643,0.0015027479805124165,0.0014316460213340274,0.007499857956129091,1,1,1,1,1,-2.8732896966607613,-2.8441643493361202,-2.1249469618687664,-2.4845556556024433,0.71921738746735375,0.029125347324641115,0.71921738746735375,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0158,158,PO0,llm-srbench,llm-srbench/phys_osc,,PO0,one-sided,llmsr,drsr,llm_assisted_rl,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate Acceleration in Non-linear Harmonic Oscillator given Position at time t, Time and Velocity at time t",0.13413605959102662,0.12666554332255986,0.14601186037780486,0.08732619373908565,1,1,1,1,1,-0.87245445573361868,-0.83561186553455247,-1.058855468893817,-0.94723366721418478,-0.22324360335926452,0.036842590199066216,-0.22324360335926452,0,0,ok,ok,0,1,success_completed,3611.841,1,1,1,1,,76,76,44,44,34,6,medium,3,3,1,1,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x0**2 + c5*x2**2 + c6*x0*x2 + c7/(x1**2 + 1),c0 + c1*x0 + c2*x1 + c3*x2 + c4*x0**2 + c5*x2**2 + c6*x0*x2 + c7/(x1**2 + 1),/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-03/drsr/g0158_PO0/result.json,1,1,0,0,0,0,0
g0158,158,PO0,llm-srbench,llm-srbench/phys_osc,,PO0,one-sided,llmsr,dso,rl_policy,none_or_original_e1,,,0.0540318926075131,0.0468118391754457,0.0618170809991354,0.0098536597372452,1,1,1,1,1,-1.2673498199010462,-1.2088915061620411,-2.0064024386907238,-1.6076469724263824,-0.79751093252868266,0.058458313739005119,-0.79751093252868266,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3601.771,1,1,1,1,,19,19,12,12,9,4,simple,3,1,0.33333333333333331,0,0,3,add;cos;mul,3,0,metric_ok_artifact_ok,2*x1*cos(x1) - 2*x1,2*x0*cos(x0) - 2*x0,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-06/dso/PO0/result.json,1,1,1,0,0,0,0
g0158,158,PO0,llm-srbench,llm-srbench/phys_osc,,PO0,one-sided,llmsr,gplearn,classic_gp,none_or_original_e1,,,0.0598942908135272,0.0442221852876119,0.0648796617371842,0.0072784410418751,1,1,1,1,1,-1.222614573042246,-1.1878914230702866,-2.1379616315954526,-1.6629265273328695,-0.95007020852516599,0.034723149971959355,-0.95007020852516599,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3605.354,1,1,1,1,,88,38,47,24,19,6,simple,3,3,1,1,0,5,add;cos;log;mul;pow,4,0,metric_ok_artifact_ok,"mul(div(sqrt(log(cos(X0))), sub(div(X2, X1), div(0.763, X0))), sqrt(sqrt(log(cos(X0)))))",log(cos(x0))**(3/4)/(x2/x1 - 0.763/x0),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/PO0/result.json,1,1,1,1,0,0,0
g0158,158,PO0,llm-srbench,llm-srbench/phys_osc,,PO0,one-sided,llmsr,llmsr,llm_symbolic,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate Acceleration in Non-linear Harmonic Oscillator given Position at time t, Time and Velocity at time t",0.0007492957343768153,0.0006927010704994498,0.000750344010273551,0.0005981295284351417,1,1,1,1,1,-3.1253467397652837,-3.1247395799280766,-3.2232047568256661,-3.1739721683768716,-0.09846517689758949,0.00060715983720704969,-0.09846517689758949,0,0,ok,ok,0,1,success_completed,3611.138,1,1,1,1,,113,113,63,63,43,4,medium,3,3,1,1,0,7,add;cos;exp;mul;pow;sin;tanh,4,0,metric_ok_artifact_ok,-c0*x2 - c1*x0 + c2*x0**3 + c3*x2**3 + c4*x1*x2 + c5*sin(x1) + c6*cos(x1) + c7*exp(x0) + c8*exp(x2) + c9*tanh(x2),-c0*x2 - c1*x0 + c2*x0**3 + c3*x2**3 + c4*x1*x2 + c5*sin(x1) + c6*cos(x1) + c7*exp(x0) + c8*exp(x2) + c9*tanh(x2),/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0158_PO0/result.json,1,1,1,1,0,0,0
g0158,158,PO0,llm-srbench,llm-srbench/phys_osc,,PO0,one-sided,llmsr,pyoperon,evolutionary_gp,none_or_original_e1,,,0.0536668877409551,0.0465146274898266,0.0608499481630994,0.0103406509159548,1,1,1,1,1,-1.2702935896602512,-1.2157397874008755,-1.9854521227208088,-1.6005959550608422,-0.76971233531993333,0.054553802259375672,-0.76971233531993333,0,0,ok,ok,0,1,success_completed,10.646,1,1,1,1,,93,30,48,8,7,4,simple,3,1,0.33333333333333331,0,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,(0.014 + ((-768.349) * (((-0.065) * ((-0.088) * X1)) * (((-0.649) * X1) * ((-0.318) * X1))))),0.014 - 0.90703986697896*x0**3,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/anon-node-04/pyoperon/PO0/result.json,1,1,0,0,0,0,0
g0158,158,PO0,llm-srbench,llm-srbench/phys_osc,,PO0,one-sided,llmsr,pysr,evolutionary_gp,none_or_original_e1,,,0.0072777468548675,0.0070316991936118,0.0087444874188911,0.0024889956906003,1,1,1,1,1,-2.1380030547467856,-2.0582656427515098,-2.6039758553199444,-2.3311207490357271,-0.54571021256843455,0.079737411995275842,-0.54571021256843455,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3681.112,1,1,1,1,,92,80,35,32,20,8,simple,3,3,1,1,0,5,add;cos;mul;pow;sin,3,0,metric_ok_artifact_ok,(sin(x1 * 0.99194336) * (square(cos(sin(sin(x0)) + x2)) * 0.7789979)) - cube(x0 * 1.0150571),-1.04585486247063*x0**3 + 0.7789979*sin(0.99194336*x1)*cos(x2 + sin(sin(x0)))**2,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/anon-node-04/pysr/PO0/result.json,1,1,1,0,0,0,0
g0158,158,PO0,llm-srbench,llm-srbench/phys_osc,,PO0,one-sided,llmsr,tpsr,pretrained_neural,none_or_original_e1,,,0.1183809085888636,0.1147535533447419,0.1290329386394634,0.0483837178375361,1,1,1,1,1,-0.9267183310847642,-0.88929941184528438,-1.3153007632108056,-1.1023000875280449,-0.4260013513655212,0.03741891923947982,-0.4260013513655212,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3609.881,1,1,1,1,,167,105,87,49,37,9,medium,3,3,1,1,0,4,add;mul;pow;sin,3,0,metric_ok_artifact_ok,((0.001 + (1.2 * sin((0.01 + (-0.001 * ((-0.1 + (9.5 * x_0)))**3))))) - (0.01 + (-0.3 * sin((-0.01 + (-9.0 * 1/(((0.001 + (-0.3 * x_2)) * (30.0 + (-9.0 * x_1)))))))))),-0.3*sin(0.01 + 9.0/((0.001 - 0.3*x2)*(30.0 - 9.0*x1))) - 1.2*sin(0.001*(9.5*x0 - 0.1)**3 - 0.01) - 0.009,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/02.E1选择验证/remote_reruns/e1_repair_remaining_20260426/anon-node-04/tpsr/tpsr/g0158_PO0/result.json,1,1,1,0,0,0,0
g0158,158,PO0,llm-srbench,llm-srbench/phys_osc,,PO0,one-sided,llmsr,e2esr,pretrained_neural,none_or_original_e1,,,0.06508756912974806,0.05965130718128476,0.07618800631925463,0.008992189294483208,1,1,1,1,1,-1.1865019480502297,-1.1181133908563754,-2.0461345593501687,-1.5821239751032721,-0.92802116849379335,0.068388557193854282,-0.92802116849379335,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0158,158,PO0,llm-srbench,llm-srbench/phys_osc,,PO0,one-sided,llmsr,imcts,mcts,none_or_original_e1,,,0.027574613197945238,0.024421973457504215,0.027854013892440868,0.016160794366863514,1,1,1,1,1,-1.5594905708977873,-1.5551122121337146,-1.7915372957479114,-1.6733247539408129,-0.23642508361419678,0.0043783587640726651,-0.23642508361419678,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
