task_id,tool,seed,global_index,host,status,termination_reason,dataset_name,dataset_dir,result_json,raw_result_json
ragsr_s0_g0017,ragsr,0,17,anon-node-02,ok,completed,,/home/anonymous/sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow1,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0017.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0017/anon-node-02/ragsr/g0017_strogatz_shearflow1/result.json
ragsr_s0_g0018,ragsr,0,18,anon-node-08,ok,completed,,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.18.16,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0018.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0018/anon-node-08/ragsr/g0018_feynman-i.18.16/result.json
ragsr_s0_g0019,ragsr,0,19,anon-node-02,ok,completed,,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-ii.34.2a,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0019.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0019/anon-node-02/ragsr/g0019_feynman-ii.34.2a/result.json
ragsr_s0_g0020,ragsr,0,20,anon-node-05,ok,completed,,/home/anonymous/sim-datasets-data/srbench2025/firstprinciples/first_principles_leavitt,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0020.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0020/anon-node-05/ragsr/g0020_first_principles_leavitt/result.json
ragsr_s0_g0021,ragsr,0,21,anon-node-07,ok,completed,,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.39.22,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0021.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0021/anon-node-07/ragsr/g0021_feynman-i.39.22/result.json
ragsr_s0_g0022,ragsr,0,22,anon-node-03,ok,completed,,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.11.19,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0022.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0022/anon-node-03/ragsr/g0022_feynman-i.11.19/result.json
ragsr_s0_g0023,ragsr,0,23,anon-node-04,ok,budget_exhausted_with_output,,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_4_0,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0023.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0023/anon-node-04/ragsr/g0023_I.11.19_4_0/result.json
ragsr_s0_g0024,ragsr,0,24,anon-node-08,ok,completed,,/home/anonymous/sim-datasets-data/srbench1.0/strogatz/strogatz_predprey2,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0024.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0024/anon-node-08/ragsr/g0024_strogatz_predprey2/result.json
ragsr_s0_g0025,ragsr,0,25,anon-node-02,ok,completed,,/home/anonymous/sim-datasets-data/srbench1.0/strogatz/strogatz_barmag2,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0025.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0025/anon-node-02/ragsr/g0025_strogatz_barmag2/result.json
ragsr_s0_g0026,ragsr,0,26,anon-node-07,ok,completed,,/home/anonymous/sim-datasets-data/srbench1.0/strogatz/strogatz_barmag1,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0026.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0026/anon-node-07/ragsr/g0026_strogatz_barmag1/result.json
ragsr_s0_g0027,ragsr,0,27,anon-node-06,ok,budget_exhausted_with_output,,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_12_11,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0027.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0027/anon-node-06/ragsr/g0027_feynman_I_12_11/result.json
ragsr_s0_g0028,ragsr,0,28,anon-node-03,ok,completed,,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.4.23,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0028.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0028/anon-node-03/ragsr/g0028_feynman-ii.4.23/result.json
ragsr_s0_g0029,ragsr,0,29,anon-node-04,ok,budget_exhausted_with_output,,/home/anonymous/sim-datasets-data/srbench1.0/strogatz/strogatz_vdp1,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0029.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0029/anon-node-04/ragsr/g0029_strogatz_vdp1/result.json
ragsr_s0_g0030,ragsr,0,30,anon-node-07,ok,completed,,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.7.38,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0030.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0030/anon-node-07/ragsr/g0030_feynman-iii.7.38/result.json
ragsr_s0_g0031,ragsr,0,31,anon-node-03,ok,budget_exhausted_with_output,,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/II.11.27_1_0,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0031.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0031/anon-node-03/ragsr/g0031_II.11.27_1_0/result.json
ragsr_s0_g0032,ragsr,0,32,anon-node-06,ok,completed,,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.12,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0032.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0032/anon-node-06/ragsr/g0032_feynman-i.13.12/result.json
ragsr_s0_g0033,ragsr,0,33,anon-node-04,ok,budget_exhausted_with_output,,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.10.19,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0033.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0033/anon-node-04/ragsr/g0033_feynman-iii.10.19/result.json
ragsr_s0_g0034,ragsr,0,34,anon-node-08,ok,completed,,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK11,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0034.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0034/anon-node-08/ragsr/g0034_CRK11/result.json
ragsr_s0_g0035,ragsr,0,35,anon-node-05,ok,budget_exhausted_with_output,,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.32.5,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0035.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0035/anon-node-05/ragsr/g0035_feynman-i.32.5/result.json
ragsr_s0_g0036,ragsr,0,36,anon-node-07,ok,completed,,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK10,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0036.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0036/anon-node-07/ragsr/g0036_CRK10/result.json
ragsr_s0_g0037,ragsr,0,37,anon-node-06,ok,completed,,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK34,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0037.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0037/anon-node-06/ragsr/g0037_CRK34/result.json
ragsr_s0_g0038,ragsr,0,38,anon-node-04,ok,budget_exhausted_with_output,,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO19,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0038.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0038/anon-node-04/ragsr/g0038_PO19/result.json
ragsr_s0_g0039,ragsr,0,39,anon-node-08,ok,completed,,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK0,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0039.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0039/anon-node-08/ragsr/g0039_CRK0/result.json
ragsr_s0_g0040,ragsr,0,40,anon-node-02,ok,completed,,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.29.16,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0040.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0040/anon-node-02/ragsr/g0040_feynman-i.29.16/result.json
ragsr_s0_g0041,ragsr,0,41,anon-node-07,ok,completed,,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO41,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0041.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0041/anon-node-07/ragsr/g0041_PO41/result.json
ragsr_s0_g0042,ragsr,0,42,anon-node-05,ok,budget_exhausted_with_output,,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_test_15,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0042.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0042/anon-node-05/ragsr/g0042_feynman_test_15/result.json
ragsr_s0_g0043,ragsr,0,43,anon-node-06,ok,completed,,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK33,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0043.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0043/anon-node-06/ragsr/g0043_CRK33/result.json
ragsr_s0_g0044,ragsr,0,44,anon-node-08,ok,completed,,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.15.3t,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0044.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0044/anon-node-08/ragsr/g0044_feynman-i.15.3t/result.json
ragsr_s0_g0045,ragsr,0,45,anon-node-02,ok,completed,,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.20,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0045.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0045/anon-node-02/ragsr/g0045_feynman-bonus.20/result.json
ragsr_s0_g0046,ragsr,0,46,anon-node-07,ok,budget_exhausted_with_output,,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/II.6.15b_3_0,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0046.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0046/anon-node-07/ragsr/g0046_II.6.15b_3_0/result.json
ragsr_s0_g0047,ragsr,0,47,anon-node-05,ok,budget_exhausted_with_output,,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG5,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0047.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0047/anon-node-05/ragsr/g0047_BPG5/result.json
ragsr_s0_g0048,ragsr,0,48,anon-node-03,ok,budget_exhausted_with_output,,/home/anonymous/sim-datasets-data/llm-srbench/matsci/MatSci21,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0048.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0048/anon-node-03/ragsr/g0048_MatSci21/result.json
ragsr_s0_g0049,ragsr,0,49,anon-node-08,ok,completed,,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG3,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0049.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0049/anon-node-08/ragsr/g0049_BPG3/result.json
ragsr_s0_g0050,ragsr,0,50,anon-node-02,ok,completed,,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG9,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed0/ragsr_s0_g0050.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed0/tasks/ragsr_s0_g0050/anon-node-02/ragsr/g0050_BPG9/result.json
ragsr_s1_g0001,ragsr,1,1,anon-node-07,ok,budget_exhausted_with_output,,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/II.34.2_1_0,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed1/ragsr_s1_g0001.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed1/tasks/ragsr_s1_g0001/anon-node-07/ragsr/g0001_II.34.2_1_0/result.json
ragsr_s1_g0002,ragsr,1,2,anon-node-04,ok,budget_exhausted_with_output,,/home/anonymous/sim-datasets-data/srbench2025/firstprinciples/first_principles_hubble,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed1/ragsr_s1_g0002.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed1/tasks/ragsr_s1_g0002/anon-node-04/ragsr/g0002_first_principles_hubble/result.json
ragsr_s1_g0003,ragsr,1,3,anon-node-05,ok,budget_exhausted_with_output,,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.27.18,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed1/ragsr_s1_g0003.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed1/tasks/ragsr_s1_g0003/anon-node-05/ragsr/g0003_feynman-ii.27.18/result.json
ragsr_s1_g0004,ragsr,1,4,anon-node-06,ok,completed,,/home/anonymous/sim-datasets-data/korns/Korns-4,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed1/ragsr_s1_g0004.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed1/tasks/ragsr_s1_g0004/anon-node-06/ragsr/g0004_Korns-4/result.json
ragsr_s1_g0005,ragsr,1,5,anon-node-08,ok,completed,,/home/anonymous/sim-datasets-data/keijzer/Keijzer-11,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed1/ragsr_s1_g0005.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed1/tasks/ragsr_s1_g0005/anon-node-08/ragsr/g0005_Keijzer-11/result.json
ragsr_s1_g0006,ragsr,1,6,anon-node-02,ok,completed,,/home/anonymous/sim-datasets-data/keijzer/Keijzer-2,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed1/ragsr_s1_g0006.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed1/tasks/ragsr_s1_g0006/anon-node-02/ragsr/g0006_Keijzer-2/result.json
ragsr_s1_g0007,ragsr,1,7,anon-node-05,ok,completed,,/home/anonymous/sim-datasets-data/korns/Korns-2,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed1/ragsr_s1_g0007.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed1/tasks/ragsr_s1_g0007/anon-node-05/ragsr/g0007_Korns-2/result.json
ragsr_s1_g0008,ragsr,1,8,anon-node-06,ok,completed,,/home/anonymous/sim-datasets-data/nguyen/Nguyen-12,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed1/ragsr_s1_g0008.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed1/tasks/ragsr_s1_g0008/anon-node-06/ragsr/g0008_Nguyen-12/result.json
ragsr_s1_g0009,ragsr,1,9,anon-node-03,ok,budget_exhausted_with_output,,/home/anonymous/sim-datasets-data/nguyen/Nguyen-6,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed1/ragsr_s1_g0009.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed1/tasks/ragsr_s1_g0009/anon-node-03/ragsr/g0009_Nguyen-6/result.json
ragsr_s1_g0010,ragsr,1,10,anon-node-08,ok,completed,,/home/anonymous/sim-datasets-data/nguyen/Nguyen-9,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed1/ragsr_s1_g0010.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed1/tasks/ragsr_s1_g0010/anon-node-08/ragsr/g0010_Nguyen-9/result.json
ragsr_s1_g0011,ragsr,1,11,anon-node-02,ok,completed,,/home/anonymous/sim-datasets-data/vladislavleva/Vladislavleva-4,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed1/ragsr_s1_g0011.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed1/tasks/ragsr_s1_g0011/anon-node-02/ragsr/g0011_Vladislavleva-4/result.json
ragsr_s1_g0012,ragsr,1,12,anon-node-05,ok,budget_exhausted_with_output,,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_27_6,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed1/ragsr_s1_g0012.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed1/tasks/ragsr_s1_g0012/anon-node-05/ragsr/g0012_feynman_I_27_6/result.json
ragsr_s1_g0013,ragsr,1,13,anon-node-06,ok,completed,,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.31,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed1/ragsr_s1_g0013.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed1/tasks/ragsr_s1_g0013/anon-node-06/ragsr/g0013_feynman-i.43.31/result.json
ragsr_s1_g0014,ragsr,1,14,anon-node-03,ok,budget_exhausted_with_output,,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.34.11,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed1/ragsr_s1_g0014.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed1/tasks/ragsr_s1_g0014/anon-node-03/ragsr/g0014_feynman-ii.34.11/result.json
ragsr_s1_g0015,ragsr,1,15,anon-node-08,timed_out,partial_output,,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/III.21.20_3_0,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed1/ragsr_s1_g0015.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed1/tasks/ragsr_s1_g0015/anon-node-08/ragsr/g0015_III.21.20_3_0/result.json
ragsr_s1_g0016,ragsr,1,16,anon-node-02,ok,budget_exhausted_with_output,,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_15_4,exp-planning/04.Core50正式全量评测/generated/core50_12alg_5seed_final_results/results/ragsr/seed1/ragsr_s1_g0016.json,experiments/core50_12alg_5seed_all_20260502-065700/ragsr/seed1/tasks/ragsr_s1_g0016/anon-node-02/ragsr/g0016_feynman_II_15_4/result.json
