dataset_id,dataset_name,algorithm,seed,host,task_label,status,termination_reason,timeout_type,budget_exhausted,recovered_from_timeout,seconds,train_nmse,valid_nmse,id_nmse,ood_nmse,id_r2,ood_r2,has_expression,artifact_valid,normalized_expression,instantiated_expression,variables,operator_set,ast_node_count,tree_depth,n_features,feature_names,target_name,inject_prompt_semantics,llm_model_assignment,llm_config_path,background_preview,result_path
g0171,CRK2,llmsr,1314,anon-node-04,g0171_CRK2,ok,completed,not_timeout,False,False,3620.569,2.1716135764222984e-05,1.8634531009115847e-05,2.164112837020486e-05,0.0012987574090909636,0.9999752052915698,0.9881902582900096,True,True,x1*(-c0 - c1*x0 - c2*x1)*exp(x0*(-c0 - c1*x0 - c2*x1)),x1*(--0.27173073012153715 - -1.3131670938902954e-07*x0 - 0.275786615113781*x1)*exp(x0*(--0.27173073012153715 - -1.3131670938902954e-07*x0 - 0.275786615113781*x1)),x0;x1,add;exp;mul,29.0,6.0,2,t;A,dA_dt,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,Calculate Rate of change of concentration in chemistry reaction kinetics given Time and Concentration at time t,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0171_CRK2/result.json
g0172,CRK0,llmsr,1314,anon-node-05,g0172_CRK0,ok,completed,not_timeout,False,False,3611.226,1.2382150736487738e-07,7.777185752388601e-08,1.3241113488937884e-07,3.1443403666672957e-06,0.9999998536112568,0.999988061419817,True,True,c0*x1 + c1*x0*x1 + c2*x1**2 + c3*exp(-x0*x1) + c4*sin(x0*x1),0.5233385295611617*x1 + 8.959295789304005e-09*x0*x1 + -0.4460620182437266*x1**2 + -0.00438288353544335*exp(-x0*x1) + 8.182011840807982e-07*sin(x0*x1),x0;x1,add;exp;mul;pow;sin,26.0,5.0,2,t;A,dA_dt,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,Calculate Rate of change of concentration in chemistry reaction kinetics given Time and Concentration at time t,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0172_CRK0/result.json
g0173,feynman-ii.35.18,llmsr,1314,anon-node-02,g0173_feynman-ii.35.18,ok,completed,not_timeout,False,False,3606.82,6.582397732918634e-14,6.668589558123317e-14,8.359488636216642e-14,1.1407343720697703e-11,0.9999999999998574,0.9999999988517845,True,True,c0*x0*exp(-c1*x2/(c2*x1)) + c3*x0*exp(-c4*x2/(c5*x3)),1.0*x0*exp(-1.0*x2/(1.0*x1)) + 0.5000000037135551*x0*exp(-0.00010826497143415662*x2/(0.9997629812752223*x3)),x0;x1;x2;x3,add;exp;mul;pow,29.0,6.0,4,x0;x1;x2;x3,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,"Calculate the Number of atoms with the equivalent magnetic moment given Number of atoms per unit volume, Magnetic moment, Magnetic flux density, Boltzmann constant",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0173_feynman-ii.35.18/result.json
g0174,feynman-ii.35.18,llmsr,1314,anon-node-03,g0174_feynman-ii.35.18,ok,completed,not_timeout,False,False,3611.986,7.757723665049564e-14,9.849311524807346e-14,9.394741326156299e-14,2.2035848995877655e-11,0.9999999999998398,0.9999999978101223,True,True,c0*x0*exp(-c1*x1/(c2*x2)) + c3*x3*exp(-c4*x4/(c5*x5)),0.4999999861274385*x0*exp(-1.0*x1/(1.0*x2)) + -1.9221312511422265e-08*x3*exp(-0.7086407712845972*x4/(0.7081105054779527*x5)),x0;x1;x2;x3;x4;x5,add;exp;mul;pow,29.0,6.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,"Calculate the Number of atoms with the equivalent magnetic moment given Number of atoms per unit volume, Magnetic moment, Magnetic flux density, Boltzmann constant There are 6 candidate variables in an unknown order. The",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0174_feynman-ii.35.18/result.json
g0175,feynman-bonus.2,llmsr,1314,anon-node-04,g0175_feynman-bonus.2,ok,completed,not_timeout,False,False,3623.21,0.9999733791349381,1.0000575688903193,0.9997165385150077,1.0000036018105563,-0.02764150426744516,-0.011071494213072963,True,True,c0*x0*x1**2/(x3*(sin(x4) + sin(x5) + 1)),-3.659272771681585e-06*x0*x1**2/(x3*(sin(x4) + sin(x5) + 1)),x0;x1;x3;x4;x5,add;mul;pow;sin,17.0,5.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,"Calculate the Inverse radius given Mass (The Earth), Variable, Angular Momentum, Energy, Angle, Angle",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0175_feynman-bonus.2/result.json
g0176,feynman_II_8_7,llmsr,1314,anon-node-05,g0176_feynman_II_8_7,ok,completed,not_timeout,False,False,3614.159,1.4781865953532649e-16,1.4781865990083693e-16,1.4781865935732976e-16,1.4781866350142428e-16,0.9999999999999998,0.9999999999999998,True,True,0.25*c0*x0**2/(pi*x1*x2),0.25*0.599999992705158*x0**2/(pi*x1*x2),x0;x1;x2,mul;pi;pow,15.0,3.0,3,q;epsilon;d,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,"Calculate the energy given the charge, diameter, and permittivity.",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0176_feynman_II_8_7/result.json
g0177,feynman_I_14_3,llmsr,1314,anon-node-02,g0177_feynman_I_14_3,ok,completed,not_timeout,False,False,3615.049,5.671225276667391e-32,5.446326830150925e-32,5.83491957556151e-32,7.588272882953632e-33,1.0,1.0,True,True,c0*x0*x1*x2,1.0*x0*x1*x2,x0;x1;x2,mul,5.0,2.0,3,m;g;z,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,"Calculate the gravitational potential energy given the mass, gravitational acceleration, and height.",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0177_feynman_I_14_3/result.json
g0178,feynman_I_43_16,llmsr,1314,anon-node-03,g0178_feynman_I_43_16,ok,completed,not_timeout,False,False,3615.044,7.073462275166902e-32,7.216730829807647e-32,7.064987373690216e-32,1.23710086566913e-32,1.0,1.0,True,True,c0*x0*x1*x2/(c1*x3),1.0*x0*x1*x2/(1.0*x3),x0;x1;x2;x3,mul;pow,11.0,3.0,4,mu_drift;q;Volt;d,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,"Calculate the drift velocity given the mobility, charge, voltage, and distance.",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0178_feynman_I_43_16/result.json
g0179,feynman_III_15_14,llmsr,1314,anon-node-04,g0179_feynman_III_15_14,ok,completed,not_timeout,False,False,3644.887,0.006253625665691556,0.0057078490837417645,0.006197261853747053,0.01395059733307433,0.9915110700611408,0.9829612487128181,True,True,c0*x0**c1*x1**c2/(c3 + x2**c4),0.010991979941248706*x0**2.338820153031532*x1**-0.9613947952588034/(0.5655282445263488 + x2**2.295949308381117),x0;x1;x2,add;mul;pow,15.0,5.0,3,h;E_n;d,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,"Calculate the effective mass given Planck's constant, energy parameter, and lattice spacing.",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0179_feynman_III_15_14/result.json
g0180,feynman_II_15_4,llmsr,1314,anon-node-05,g0180_feynman_II_15_4,ok,completed,not_timeout,False,False,3614.084,2.5378204289119933e-31,2.6170181750538427e-31,2.5014480601663078e-31,5.908606957084231e-32,1.0,1.0,True,True,-c0*x0*x1*cos(x2),-1.0*x0*x1*cos(x2),x0;x1;x2,cos;mul,7.0,3.0,3,mom;B;theta,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,"Calculate the potential energy given the magnetic moment, magnetic field, and angle.",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0180_feynman_II_15_4/result.json
g0181,feynman_II_3_24,llmsr,1314,anon-node-02,g0181_feynman_II_3_24,ok,completed,not_timeout,False,False,3614.357,9.274853505666664e-15,9.27485350329174e-15,9.27485350098282e-15,9.274853561236399e-15,0.9999999999999841,0.9999999999999858,True,True,c0*x0/x1**2,0.07957746388215642*x0/x1**2,x0;x1,mul;pow,6.0,3.0,2,Pwr;r,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,Calculate the radiation flux given the power and the distance from the source.,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0181_feynman_II_3_24/result.json
g0182,I.11.19_3_0,llmsr,1314,anon-node-03,g0182_I.11.19_3_0,ok,completed,not_timeout,False,False,3616.057,0.02209268365675826,0.02185897771395847,0.021939789547486353,0.14083808224230263,0.9168345808857541,0.715222420503931,True,True,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5 + c7*x0**2 + c8*x1**2 + c9*x4**3,40.19206254854884 + 0.3935981215992209*x0 + -26.316790655112925*x1 + 1.2052230029709843*x2 + 1.2119839005619069*x3 + 1.2542385742296494*x4 + 1.2179922804677714*x5 + 0.00010610468329599165*x0**2 + 3.0570639050477206*x1**2 + -0.0018614699806044548*x4**3,x0;x1;x2;x3;x4;x5,add;mul;pow,35.0,4.0,6,A;x1;x2;x3;y2;y3,y1,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,"Calculate the first variable or value given the resulting sum of products, the first coefficient, the second coefficient, the third coefficient, the second variable or value and the third variable or value",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0182_I.11.19_3_0/result.json
g0183,feynman_II_21_32,llmsr,1314,anon-node-04,g0183_feynman_II_21_32,ok,completed,not_timeout,False,False,3646.631,0.011503414862001028,0.00977881371543209,0.009800709342655072,0.21006091462207263,0.977570368073821,0.727827404599849,True,True,c0*x0/(4*pi*x1*x2) + c1*x3**2/(x2*x4**2) + c2*exp(-c3*x2/x4),1.3555402427622545*x0/(4*pi*x1*x2) + 0.29606082085558316*x3**2/(x2*x4**2) + -0.0159599185928183*exp(-1.3315505330339874*x2/x4),x0;x1;x2;x3;x4,add;exp;mul;pi;pow,35.0,6.0,5,q;epsilon;r;v;c,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,"Calculate the electric potential given the charge, distance, permittivity, velocity, and speed of light.",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0183_feynman_II_21_32/result.json
g0184,III.15.14_1_0,llmsr,1314,anon-node-05,g0184_III.15.14_1_0,ok,completed,not_timeout,False,False,3614.34,6.88621790208357e-15,3.987991841333109e-15,8.103702408495973e-15,7.400343787820325e-16,0.9999999999999918,0.9999999999999992,True,True,c0*x1**2*(c1**2 + 1/4)/(8*x0*x2**2),0.33850598904197426*x1**2*(0.22207819463125666**2 + 1/4)/(8*x0*x2**2),x0;x1;x2,add;mul;pow,17.0,4.0,3,m;h;d,E_n,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,"Calculate the nth energy level of the system given the mass of a particle in a quantum mechanical system, the Planck constant and the width or distance between the boundaries of the quantum well",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0184_III.15.14_1_0/result.json
g0185,I.11.19_2_0,llmsr,1314,anon-node-02,g0185_I.11.19_2_0,ok,completed,not_timeout,False,False,3618.029,0.05966307858927905,0.05917681165879128,0.05806579057714383,0.2631999168550756,0.8304598906298679,0.5828610752265652,True,True,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5 + c7*x3*x4 + c8*x3*x5 + c9*x4*x5,-15.67970474840438 + -0.4032589534777115*x0 + 1.2012107602511986*x1 + -1.2014501952534895*x2 + 2.6616480396874147*x3 + -2.5655575815009835*x4 + 5.201785995957977*x5 + -0.008036218393049263*x3*x4 + -0.4732146248683358*x3*x5 + 0.4604040169111736*x4*x5,x0;x1;x2;x3;x4;x5,add;mul,32.0,3.0,6,A;x1;x2;y1;y2;y3,x3,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,"Calculate the third coefficient given the resulting sum of products, the first coefficient, the second coefficient, the first variable or value, the second variable or value and the third variable or value",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0185_I.11.19_2_0/result.json
g0186,I.11.19_4_0,llmsr,1314,anon-node-03,g0186_I.11.19_4_0,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3606.152,0.03667329906453881,0.03576446847231752,0.03623079767306874,0.16551185326104584,0.8951312482005837,0.7362948304264975,True,True,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5 + c7*x0*x1 + c8*x0*x2 + c9*x1*x4,3.763314086872084 + -0.8720672003616322*x0 + -0.04555386812221976*x1 + -0.003991087949559347*x2 + -1.21201292352713*x3 + -0.02401886142929237*x4 + -1.1977638342232042*x5 + 0.000921375764871057*x0*x1 + 0.15571318688997315*x0*x2 + 0.4076826582250957*x1*x4,x0;x1;x2;x3;x4;x5,add;mul,32.0,3.0,6,A;x1;x2;x3;y1;y3,y2,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,"Calculate the second variable or value given the resulting sum of products, the first coefficient, the second coefficient, the third coefficient, the first variable or value and the third variable or value",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0186_I.11.19_4_0/result.json
g0187,I.11.19_1_0,llmsr,1314,anon-node-04,g0187_I.11.19_1_0,ok,completed,not_timeout,False,False,3629.68,0.035153839457816874,0.0360831348001051,0.03443039721831804,0.1591092481731278,0.899010850475817,0.7461593173749753,True,True,c0*(x0 + x1*x3 + x2*x4 + x5) + c1*x0*x3 + c2*x0*x4 + c3*x0*x5 + c4*x1*x3 + c5*x1*x4 + c6*x1*x5 + c7*x2*x3 + c8*x2*x4 + c9*x2*x5,-0.860950049471795*(x0 + x1*x3 + x2*x4 + x5) + -0.00037011300208301625*x0*x3 + 0.15415649482106122*x0*x4 + 0.006677835377426922*x0*x5 + 1.4142416338378128*x1*x3 + -0.30679909095929137*x1*x4 + 0.2328009024805829*x1*x5 + -0.1527282418913179*x2*x3 + 1.1684713474123838*x2*x4 + -0.4409339448422506*x2*x5,x0;x1;x2;x3;x4;x5,add;mul,48.0,5.0,6,A;x1;x3;y1;y2;y3,x2,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,"Calculate the second coefficient given the resulting sum of products, the first coefficient, the third coefficient, the first variable or value, the second variable or value and the third variable or value",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0187_I.11.19_1_0/result.json
g0188,feynman_III_15_27,llmsr,1314,anon-node-05,g0188_feynman_III_15_27,ok,completed,not_timeout,False,False,3613.424,2.816155574438286e-15,2.772044953737202e-15,2.9141144996757603e-15,3.621589513914737e-15,0.9999999999999931,0.9999999999999948,True,True,c0*x0**c1*x1**c2/(c3*x2),2.5715241452473445*x0**0.9999998459140257*x1**-1.0000000387135386/(0.4092706964205188*x2),x0;x1;x2,mul;pow,14.0,3.0,3,alpha;n;d,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,"Calculate the wave number given the phase constant, integer index, and lattice spacing.",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0188_feynman_III_15_27/result.json
g0189,feynman_I_12_2,llmsr,1314,anon-node-02,g0189_feynman_I_12_2,ok,completed,not_timeout,False,False,3616.665,3.4500996109186356e-31,3.5108537826536874e-31,3.318335911151474e-31,3.982576748605853e-32,1.0,1.0,True,True,c0*x0*x1/(4*pi*x2*x3**2),1.0*x0*x1/(4*pi*x2*x3**2),x0;x1;x2;x3,mul;pi;pow,14.0,3.0,4,q1;q2;epsilon;r,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,"Calculate the electrostatic force given the charges of two particles, the distance between them, and the vacuum permittivity.",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0189_feynman_I_12_2/result.json
g0190,feynman_II_11_20,llmsr,1314,anon-node-03,g0190_feynman_II_11_20,ok,completed,not_timeout,False,False,3614.748,7.073410888420226e-16,7.685254871141766e-16,7.045363203006321e-16,2.1844767833328258e-16,0.9999999999999989,0.9999999999999998,True,True,c0*x0**2*x1*exp(-x2/(x3*x4)) + c1*x0*x1**2*x2/(x3*x4),-5.238563003523433e-09*x0**2*x1*exp(-x2/(x3*x4)) + 0.33333332880468314*x0*x1**2*x2/(x3*x4),x0;x1;x2;x3;x4,add;exp;mul;pow,30.0,6.0,5,n_rho;p_d;Ef;kb;T,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,"Calculate the polarization given the number density, dipole moment, electric field, temperature, and Boltzmann's constant.",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0190_feynman_II_11_20/result.json
g0191,II.34.29b_2_0,llmsr,1314,anon-node-04,g0191_II.34.29b_2_0,ok,completed,not_timeout,False,False,3629.214,0.11910508457439344,0.12595317978390963,0.12830911024522168,0.391656863113499,0.8054644241191873,0.5681258553738275,True,True,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c7*x0**2 + c8*x1**2 + c9*x2**2 + c6*x0*x2/(2*pi*c1*x3*x4),112.32595460569325 + -0.037759281404966115*x0 + -52.380399306283806*x1 + -1.8012426368016543*x2 + 0.5738646740661377*x3 + 0.5554072320605558*x4 + 1.2972068242136142e-05*x0**2 + 6.132897171931848*x1**2 + 0.16590294748708315*x2**2 + -0.015861965575630608*x0*x2/(2*pi*-0.037759281404966115*x3*x4),x0;x1;x2;x3;x4,add;mul;pi;pow,49.0,4.0,5,E_n;g_;h;mom;B,Jz,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,"Calculate the z-component of the total angular momentum given the energy of the nth state, the g-factor of the particle or atom, the Planck constant, the magnetic moment of the particle or atom and the magnetic field str",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0191_II.34.29b_2_0/result.json
