sample_id,attempt_number,physical_request_ordinal,status,input_tokens,output_tokens,total_tokens
review_005643,1,5548,accepted,1231,90,1321
review_005644,1,5549,accepted,1246,113,1359
review_005645,1,5550,accepted,1235,150,1385
review_005646,1,5551,accepted,1255,90,1345
review_005647,1,5552,accepted,1263,367,1630
review_005648,1,5553,accepted,1269,90,1359
review_005649,1,5554,accepted,1286,197,1483
review_005650,1,5555,accepted,1908,229,2137
review_005651,1,5556,accepted,1475,240,1715
review_005652,1,5557,accepted,1437,233,1670
review_005653,1,5558,accepted,1416,217,1633
review_005654,1,5559,accepted,1481,135,1616
review_005655,1,5560,accepted,1401,186,1587
review_005656,1,5561,accepted,1377,90,1467
review_005657,1,5562,accepted,1320,291,1611
review_005658,1,5563,accepted,1353,231,1584
review_005659,1,5564,accepted,1425,177,1602
review_005660,1,5565,accepted,1421,282,1703
review_005661,1,5566,accepted,1393,185,1578
review_005662,1,5567,accepted,1424,181,1605
review_005663,1,5568,accepted,1443,347,1790
review_005664,1,5569,accepted,1535,460,1995
review_005665,1,5570,accepted,1489,111,1600
review_005666,1,5571,accepted,1411,220,1631
review_005667,1,5572,accepted,1406,505,1911
review_005668,1,5573,accepted,1364,207,1571
review_005669,1,5574,accepted,1431,100,1531
review_005670,1,5575,accepted,1436,208,1644
review_005671,1,5576,accepted,1417,189,1606
review_005672,1,5577,accepted,1473,109,1582
review_005673,1,5578,accepted,1447,168,1615
review_005674,1,5579,accepted,1520,128,1648
review_005675,1,5580,accepted,1493,208,1701
review_005676,1,5581,accepted,1454,102,1556
review_005677,1,5582,accepted,1321,247,1568
review_005678,1,5583,accepted,1466,144,1610
review_005679,1,5584,accepted,1448,148,1596
review_005680,1,5585,accepted,1425,245,1670
review_005681,1,5586,accepted,1458,157,1615
review_005682,1,5587,accepted,1432,139,1571
review_005683,1,5588,accepted,1446,226,1672
review_005684,1,5589,accepted,1402,334,1736
review_005685,1,5590,accepted,1224,280,1504
review_005686,1,5591,accepted,1240,90,1330
review_005687,1,5592,accepted,1231,90,1321
review_005688,1,5593,accepted,1220,99,1319
review_005689,1,5594,accepted,1311,460,1771
review_005690,1,5595,accepted,1554,215,1769
review_005691,1,5596,accepted,1224,114,1338
review_005692,1,5597,accepted,1215,99,1314
review_005693,1,5598,accepted,1211,88,1299
review_005694,1,5599,accepted,1240,102,1342
review_005695,1,5600,accepted,1231,90,1321
review_005696,1,5601,accepted,1323,262,1585
review_005697,1,5602,accepted,1269,322,1591
review_005698,1,5603,accepted,1242,88,1330
review_005699,1,5604,accepted,1240,163,1403
review_005700,1,5605,accepted,2032,255,2287
review_005701,1,5606,accepted,1543,311,1854
review_005702,1,5607,accepted,1509,90,1599
review_005703,1,5608,accepted,1643,166,1809
review_005704,1,5609,accepted,1449,171,1620
review_005705,1,5610,accepted,1422,267,1689
review_005706,1,5611,accepted,1410,159,1569
review_005707,1,5612,accepted,1416,218,1634
review_005708,1,5613,accepted,1321,278,1599
review_005709,1,5614,accepted,1389,263,1652
review_005710,1,5615,accepted,1380,208,1588
review_005711,1,5616,accepted,1402,534,1936
review_005712,1,5617,accepted,1424,202,1626
review_005713,1,5618,accepted,1458,207,1665
review_005714,1,5619,accepted,1507,336,1843
review_005715,1,5620,accepted,1504,103,1607
review_005716,1,5621,accepted,1490,453,1943
review_005717,1,5622,accepted,1641,151,1792
review_005718,1,5623,accepted,1413,162,1575
review_005719,1,5624,accepted,1441,383,1824
review_005720,1,5625,accepted,1378,441,1819
review_005721,1,5626,accepted,1512,1039,2551
review_005722,1,5627,accepted,1422,212,1634
review_005723,1,5628,accepted,1537,90,1627
review_005724,1,5629,accepted,1540,268,1808
review_005725,1,5630,accepted,1430,241,1671
review_005726,1,5631,accepted,1417,251,1668
review_005727,1,5632,accepted,1270,161,1431
review_005728,1,5633,accepted,1460,107,1567
review_005729,1,5634,accepted,1470,147,1617
review_005730,1,5635,accepted,1420,230,1650
review_005731,1,5636,accepted,1454,486,1940
review_005732,1,5637,accepted,1415,142,1557
review_005733,1,5638,accepted,1406,226,1632
review_005734,1,5639,accepted,1393,584,1977
review_005735,1,5640,accepted,1314,90,1404
review_005736,1,5641,accepted,1236,276,1512
review_005737,1,5642,accepted,1227,86,1313
review_005738,1,5643,accepted,1249,191,1440
review_005739,1,5644,accepted,1319,202,1521
review_005740,1,5645,accepted,1530,235,1765
review_005741,1,5646,accepted,1249,204,1453
review_005742,1,5647,accepted,1326,104,1430
review_005743,1,5648,accepted,1257,211,1468
review_005744,1,5649,accepted,1217,100,1317
review_005745,1,5650,failed,0,0,0
review_005745,2,5689,failed,0,0,0
review_005745,3,6704,accepted,1231,368,1599
review_005746,1,5651,accepted,1389,232,1621
review_005747,1,5652,accepted,1266,324,1590
review_005748,1,5653,accepted,1465,121,1586
review_005749,1,5654,accepted,1354,115,1469
review_005750,1,5655,accepted,1695,350,2045
review_005751,1,5656,accepted,1402,442,1844
review_005752,1,5657,accepted,1327,91,1418
review_005753,1,5658,accepted,1601,90,1691
review_005754,1,5659,accepted,1417,322,1739
review_005755,1,5660,accepted,1241,90,1331
review_005756,1,5661,accepted,1324,208,1532
review_005757,1,5662,accepted,1299,134,1433
review_005758,1,5663,accepted,1361,229,1590
review_005759,1,5664,accepted,1262,374,1636
review_005760,1,5665,accepted,1307,105,1412
review_005761,1,5666,accepted,1443,90,1533
review_005762,1,5667,accepted,1275,292,1567
review_005763,1,5668,accepted,1351,88,1439
review_005764,1,5669,accepted,1460,93,1553
review_005765,1,5670,accepted,1233,90,1323
review_005766,1,5671,accepted,1616,249,1865
review_005767,1,5672,accepted,1238,145,1383
review_005768,1,5673,accepted,1342,290,1632
review_005769,1,5674,accepted,1467,342,1809
review_005770,1,5675,accepted,1483,368,1851
review_005771,1,5676,accepted,1464,90,1554
review_005772,1,5677,accepted,1389,348,1737
review_005773,1,5678,accepted,1395,353,1748
review_005774,1,5679,accepted,1337,305,1642
review_005775,1,5680,accepted,1560,90,1650
review_005776,1,5681,accepted,1337,362,1699
review_005777,1,5682,accepted,1627,614,2241
review_005778,1,5683,accepted,1445,257,1702
review_005779,1,5684,accepted,1506,283,1789
review_005780,1,5685,accepted,1406,93,1499
review_005781,1,5686,accepted,1513,335,1848
review_005782,1,5687,accepted,1457,90,1547
review_005783,1,5688,accepted,1372,206,1578
review_005784,1,5690,accepted,1296,90,1386
review_005785,1,5691,accepted,1586,296,1882
review_005786,1,5692,accepted,1276,90,1366
review_005787,1,5693,accepted,1678,328,2006
review_005788,1,5694,accepted,1196,91,1287
review_005789,1,5695,accepted,1363,526,1889
review_005790,1,5696,accepted,1385,90,1475
review_005791,1,5697,accepted,1196,80,1276
review_005792,1,5698,accepted,1270,209,1479
review_005793,1,5699,accepted,1593,545,2138
review_005794,1,5700,accepted,1196,82,1278
review_005795,1,5701,accepted,1193,81,1274
review_005796,1,5702,accepted,1190,81,1271
review_005797,1,5703,accepted,1198,81,1279
review_005798,1,5704,accepted,1399,90,1489
review_005799,1,5705,accepted,1543,90,1633
review_005800,1,5706,accepted,1521,235,1756
review_005801,1,5707,accepted,1559,427,1986
review_005802,1,5708,accepted,1340,163,1503
review_005803,1,5709,accepted,1447,208,1655
review_005804,1,5710,accepted,1375,90,1465
review_005805,1,5711,accepted,1305,111,1416
review_005806,1,5712,accepted,1502,90,1592
review_005807,1,5713,accepted,1264,90,1354
review_005808,1,5714,accepted,1279,90,1369
review_005809,1,5715,accepted,1302,231,1533
review_005810,1,5716,accepted,1360,91,1451
review_005811,1,5717,accepted,1302,260,1562
review_005812,1,5718,accepted,1304,90,1394
review_005813,1,5719,accepted,1614,253,1867
review_005814,1,5720,accepted,1577,90,1667
review_005815,1,5721,accepted,1233,90,1323
review_005816,1,5722,accepted,1491,92,1583
review_005817,1,5723,accepted,1444,318,1762
review_005818,1,5724,accepted,1395,93,1488
review_005819,1,5725,accepted,1490,173,1663
review_005820,1,5726,accepted,1339,339,1678
review_005821,1,5727,accepted,1398,211,1609
review_005822,1,5728,accepted,1626,90,1716
review_005823,1,5729,accepted,1450,491,1941
review_005824,1,5730,accepted,1391,438,1829
review_005825,1,5731,accepted,1372,231,1603
review_005826,1,5732,accepted,1668,92,1760
review_005827,1,5733,accepted,1509,201,1710
review_005828,1,5734,accepted,1367,217,1584
review_005829,1,5735,accepted,1584,90,1674
review_005830,1,5736,accepted,1454,341,1795
review_005831,1,5737,accepted,1484,239,1723
review_005832,1,5738,accepted,1355,262,1617
review_005833,1,5739,accepted,1496,92,1588
review_005834,1,5740,accepted,1281,90,1371
review_005835,1,5741,accepted,1247,92,1339
review_005836,1,5742,accepted,1274,90,1364
review_005837,1,5743,accepted,1521,651,2172
review_005838,1,5744,accepted,1202,84,1286
review_005839,1,5745,accepted,1591,619,2210
review_005840,1,5746,accepted,1685,1062,2747
review_005841,1,5747,accepted,1192,81,1273
review_005842,1,5748,accepted,1222,88,1310
review_005843,1,5749,accepted,1478,803,2281
review_005844,1,5750,accepted,1201,82,1283
review_005845,1,5751,accepted,1193,81,1274
review_005846,1,5752,accepted,1187,81,1268
review_005847,1,5753,accepted,1192,80,1272
review_005848,1,5754,accepted,1435,406,1841
review_005849,1,5755,accepted,1390,548,1938
review_005850,1,5756,accepted,1486,192,1678
review_005851,1,5757,accepted,1432,367,1799
review_005852,1,5758,accepted,1412,255,1667
review_005853,1,5759,accepted,1643,90,1733
review_005854,1,5760,accepted,1504,241,1745
review_005855,1,5761,accepted,1434,213,1647
review_005856,1,5762,accepted,1293,90,1383
review_005857,1,5763,accepted,1558,672,2230
review_005858,1,5764,accepted,1520,229,1749
review_005859,1,5765,accepted,1271,90,1361
review_005860,1,5766,accepted,1399,90,1489
review_005861,1,5767,accepted,1508,93,1601
review_005862,1,5768,accepted,1315,88,1403
review_005863,1,5769,accepted,1520,644,2164
review_005864,1,5770,accepted,1432,643,2075
review_005865,1,5771,accepted,1356,510,1866
review_005866,1,5772,accepted,1473,933,2406
review_005867,1,5773,accepted,1238,90,1328
review_005868,1,5774,accepted,1462,217,1679
review_005869,1,5775,accepted,1503,327,1830
review_005870,1,5776,accepted,1398,197,1595
review_005871,1,5777,accepted,1483,286,1769
review_005872,1,5778,accepted,1542,219,1761
review_005873,1,5779,accepted,1583,90,1673
review_005874,1,5780,accepted,1532,334,1866
review_005875,1,5781,accepted,1536,695,2231
review_005876,1,5782,accepted,1421,517,1938
review_005877,1,5783,accepted,1497,241,1738
review_005878,1,5784,accepted,1443,215,1658
review_005879,1,5785,accepted,1543,90,1633
review_005880,1,5786,accepted,1529,278,1807
review_005881,1,5787,accepted,1677,402,2079
review_005882,1,5788,accepted,1430,320,1750
review_005883,1,5789,accepted,1561,90,1651
review_005884,1,5790,accepted,1345,218,1563
review_005885,1,5791,accepted,1513,425,1938
review_005886,1,5792,accepted,1299,90,1389
review_005887,1,5793,accepted,1252,90,1342
review_005888,1,5794,accepted,1193,89,1282
review_005889,1,5795,accepted,1421,217,1638
review_005890,1,5796,accepted,1536,242,1778
review_005891,1,5797,accepted,1194,86,1280
review_005892,1,5798,accepted,1208,86,1294
review_005893,1,5799,accepted,1352,203,1555
review_005894,1,5800,accepted,1189,88,1277
review_005895,1,5801,accepted,1192,86,1278
review_005896,1,5802,accepted,1191,81,1272
review_005897,1,5803,accepted,1199,88,1287
review_005898,1,5804,accepted,1414,188,1602
review_005899,1,5805,accepted,1231,90,1321
review_005900,1,5806,accepted,1586,402,1988
review_005901,1,5807,accepted,1289,90,1379
review_005902,1,5808,accepted,1294,90,1384
review_005903,1,5809,accepted,1271,90,1361
review_005904,1,5810,accepted,1299,417,1716
review_005905,1,5811,accepted,1303,227,1530
review_005906,1,5812,accepted,1276,90,1366
review_005907,1,5813,accepted,1293,90,1383
review_005908,1,5814,accepted,1270,88,1358
review_005909,1,5815,accepted,1280,90,1370
review_005910,1,5816,accepted,1268,90,1358
review_005911,1,5817,accepted,1285,280,1565
review_005912,1,5818,accepted,1269,90,1359
review_005913,1,5819,accepted,1283,197,1480
review_005914,1,5820,accepted,1264,218,1482
review_005915,1,5821,accepted,1298,90,1388
review_005916,1,5822,accepted,1263,90,1353
review_005917,1,5823,accepted,1258,150,1408
review_005918,1,5824,accepted,1290,88,1378
review_005919,1,5825,accepted,1287,167,1454
review_005920,1,5826,accepted,1284,88,1372
review_005921,1,5827,accepted,1297,90,1387
review_005922,1,5828,accepted,1303,90,1393
review_005923,1,5829,accepted,1279,90,1369
review_005924,1,5830,accepted,1277,90,1367
review_005925,1,5831,accepted,1257,90,1347
review_005926,1,5832,accepted,1281,90,1371
review_005927,1,5833,accepted,1279,138,1417
review_005928,1,5834,accepted,1278,259,1537
review_005929,1,5835,accepted,1278,90,1368
review_005930,1,5836,accepted,1278,90,1368
review_005931,1,5837,accepted,1246,90,1336
review_005932,1,5838,accepted,1281,223,1504
review_005933,1,5839,accepted,1286,88,1374
review_005934,1,5840,accepted,1284,90,1374
review_005935,1,5841,accepted,1283,182,1465
review_005936,1,5842,accepted,1198,89,1287
review_005937,1,5843,accepted,1287,90,1377
review_005938,1,5844,accepted,1194,87,1281
review_005939,1,5845,accepted,1275,90,1365
review_005940,1,5846,accepted,1282,130,1412
review_005941,1,5847,accepted,1199,87,1286
review_005942,1,5848,accepted,1219,88,1307
review_005943,1,5849,accepted,1278,464,1742
review_005944,1,5850,accepted,1194,83,1277
review_005945,1,5851,accepted,1215,94,1309
review_005946,1,5852,accepted,1228,87,1315
review_005947,1,5853,accepted,1214,87,1301
review_005948,1,5854,accepted,1301,474,1775
review_005949,1,5855,accepted,1297,90,1387
review_005950,1,5856,accepted,1265,88,1353
review_005951,1,5857,accepted,1285,232,1517
review_005952,1,5858,accepted,1299,90,1389
review_005953,1,5859,accepted,1285,90,1375
review_005954,1,5860,accepted,1295,88,1383
review_005955,1,5861,accepted,1287,90,1377
review_005956,1,5862,accepted,1280,136,1416
review_005957,1,5863,accepted,1271,1336,2607
review_005958,1,5864,accepted,1288,90,1378
review_005959,1,5865,accepted,1289,211,1500
review_005960,1,5866,accepted,1283,90,1373
review_005961,1,5867,accepted,1285,90,1375
review_005962,1,5868,accepted,1288,88,1376
review_005963,1,5869,accepted,1281,90,1371
review_005964,1,5870,accepted,1284,90,1374
review_005965,1,5871,accepted,1261,145,1406
review_005966,1,5872,accepted,1259,90,1349
review_005967,1,5873,accepted,1293,269,1562
review_005968,1,5874,accepted,1285,90,1375
review_005969,1,5875,accepted,1280,411,1691
review_005970,1,5876,accepted,1272,200,1472
review_005971,1,5877,accepted,1291,90,1381
review_005972,1,5878,accepted,1300,90,1390
review_005973,1,5879,accepted,1290,90,1380
review_005974,1,5880,accepted,1282,90,1372
review_005975,1,5881,accepted,1251,90,1341
review_005976,1,5882,accepted,1257,90,1347
review_005977,1,5883,accepted,1267,90,1357
review_005978,1,5884,accepted,1285,90,1375
review_005979,1,5885,accepted,1262,90,1352
review_005980,1,5886,accepted,1285,90,1375
review_005981,1,5887,accepted,1276,90,1366
review_005982,1,5888,accepted,1263,180,1443
review_005983,1,5889,accepted,1266,90,1356
review_005984,1,5890,accepted,1299,90,1389
review_005985,1,5891,accepted,1278,90,1368
review_005986,1,5892,accepted,1196,89,1285
review_005987,1,5893,accepted,1296,90,1386
review_005988,1,5894,accepted,1212,89,1301
review_005989,1,5895,accepted,1286,90,1376
review_005990,1,5896,accepted,1289,173,1462
review_005991,1,5897,accepted,1194,87,1281
review_005992,1,5898,accepted,1202,90,1292
review_005993,1,5899,accepted,1273,90,1363
review_005994,1,5900,accepted,1207,88,1295
review_005995,1,5901,accepted,1221,90,1311
review_005996,1,5902,accepted,1262,90,1352
review_005997,1,5903,accepted,1215,92,1307
review_005998,1,5904,accepted,1296,88,1384
review_005999,1,5905,accepted,1283,443,1726
review_006000,1,5906,accepted,1273,87,1360
review_006001,1,5907,accepted,1285,88,1373
review_006002,1,5908,accepted,1280,209,1489
review_006003,1,5909,accepted,1286,213,1499
review_006004,1,5910,accepted,1294,216,1510
review_006005,1,5911,accepted,1292,201,1493
review_006006,1,5912,accepted,1275,92,1367
review_006007,1,5913,accepted,1277,90,1367
review_006008,1,5914,accepted,1295,231,1526
review_006009,1,5915,accepted,1246,322,1568
review_006010,1,5916,accepted,1295,90,1385
review_006011,1,5917,accepted,1277,90,1367
review_006012,1,5918,accepted,1274,90,1364
review_006013,1,5919,accepted,1274,90,1364
review_006014,1,5920,accepted,1259,90,1349
review_006015,1,5921,accepted,1258,553,1811
review_006016,1,5922,accepted,1283,292,1575
review_006017,1,5923,accepted,1286,173,1459
review_006018,1,5924,accepted,1298,92,1390
review_006019,1,5925,accepted,1282,90,1372
review_006020,1,5926,accepted,1265,90,1355
review_006021,1,5927,accepted,1290,122,1412
review_006022,1,5928,accepted,1298,105,1403
review_006023,1,5929,accepted,1275,200,1475
review_006024,1,5930,accepted,1282,90,1372
review_006025,1,5931,accepted,1275,178,1453
review_006026,1,5932,accepted,1275,240,1515
review_006027,1,5933,accepted,1255,147,1402
review_006028,1,5934,accepted,1286,90,1376
review_006029,1,5935,accepted,1273,90,1363
review_006030,1,5936,accepted,1269,90,1359
review_006031,1,5937,accepted,1262,90,1352
review_006032,1,5938,accepted,1287,1064,2351
review_006033,1,5939,accepted,1294,92,1386
review_006034,1,5940,accepted,1279,92,1371
review_006035,1,5941,accepted,1285,265,1550
review_006036,1,5942,accepted,1189,89,1278
review_006037,1,5943,accepted,1288,143,1431
review_006038,1,5944,accepted,1194,85,1279
review_006039,1,5945,accepted,1285,90,1375
review_006040,1,5946,accepted,1290,138,1428
review_006041,1,5947,accepted,1195,89,1284
review_006042,1,5948,accepted,1217,88,1305
