dataset_id,global_index,dataset_name,family,subgroup,metadata_class,dataset_rel,basename,formula_identity,feature_count,target_name,train_samples,valid_samples,id_test_samples,ood_test_samples,formula_char_count,formula_operator_count,formula_return_expr,expected_probe_methods,expected_total_runs,observed_methods,completed_methods,valid_methods,finished_runs,valid_runs,invalid_runs,timeout_runs,valid_extreme_error_runs,wrong_dataset_runs,not_finished_runs,completion_rate,dataset_valid_rate,dataset_invalid_rate,dataset_timeout_rate,dataset_extreme_error_rate,mean_median_log_id_nmse,mean_median_log_ood_nmse,median_log_id_nmse_across_probes,median_log_ood_nmse_across_probes,mean_iqr_log_id_nmse,mean_iqr_log_ood_nmse,max_iqr_log_ood_nmse,id_probe_variance,ood_probe_variance,ood_id_gap_variance,pairwise_gap_mean,pairwise_gap_max,valid_pattern_entropy,rank_entropy,winner_probe,winner_margin,worst_probe,semantic_duplicate_group,formula_hash,operator_group,difficulty_score,instability_raw,norm_id_probe_variance,norm_ood_probe_variance,norm_ood_id_gap_variance,norm_pairwise_gap_mean,norm_valid_pattern_entropy,discrimination_score,stability_score,info_score,difficulty_bin,mean_ood_minus_id_log_nmse,failure_mode,eligible_class,feature_count_bin,total_samples,sample_count_bin,complexity_bin
g0591,591,feynman_test_9,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_9,feynman_test_9,srbench1.0/feynman/feynman_test_9,5,target,64000,8000,8000,10000,69,13,-(32 / 5) * (G ** 4 / c ** 5) * ((m1 * m2) ** 2 * (m1 + m2)) / r ** 5,4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-1.063241086863595,-0.7031004871498062,-0.2800567838640364,-0.14608296687223554,0.07823797278994983,0.08767726050865632,0.250166321525195,2.131243102792595,1.0898378981162742,0.17696286180856186,1.277688954336899,2.4894698652714546,0.0,0.7541786432050306,udsr,2.259907908087354,pyoperon,srbench1.0/feynman/feynman_test_9,89ffc435a0ba7ed0,rational,-0.8831707870067006,0.1007517630664915,0.062193466026924556,0.030491538971579052,0.03076417253801814,0.1508116094361903,0.0,0.05213553857379802,0.9678222868352259,0.05045793616787933,hard,0.36014059971378887,all_good,eligible,high,90000,large,complex
g0592,592,strogatz_bacres1,srbench1.0,strogatz,strogatz,sim-datasets-data/srbench1.0/strogatz/strogatz_bacres1,strogatz_bacres1,srbench1.0/strogatz/strogatz_bacres1,2,target,256,32,32,1000,35,7,20 - x - x * y / (1 + 0.5 * x ** 2),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.635918383435831,-1.5577417826325524,-4.243487485489885,-1.1430074182396108,0.43267707590139765,0.5588139702022235,1.697613346984577,10.128855048250093,2.271104911682719,4.701112659570808,2.1395808775017695,3.6744123935742006,0.0,0.6083424539926289,imcts,1.7595508834289757,pyoperon,srbench1.0/strogatz/strogatz_bacres1,1e6b959e690a6f95,rational,-3.0968300830341917,0.6495836726580844,0.2961115643630139,0.06356442067441893,0.8175807608897757,0.2553950121025069,0.0,0.2740632101068185,0.7352434095609792,0.20150316903416426,medium,3.0781766008032783,ood_failure,eligible,low,1320,small,moderate
g0593,593,strogatz_bacres2,srbench1.0,strogatz,strogatz,sim-datasets-data/srbench1.0/strogatz/strogatz_bacres2,strogatz_bacres2,srbench1.0/strogatz/strogatz_bacres2,2,target,256,32,32,1000,31,6,10 - x * y / (1 + 0.5 * x ** 2),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-6.988790718750923,-3.820100391532415,-7.145847136276222,-1.7639144408788228,0.3824040432482233,0.9951359848988267,2.255328512361496,15.194402636052978,23.135253434788954,7.097765147330818,6.310747991961448,12.247427315627986,0.0,0.0009755791603526444,imcts,9.674982556678813,dso,srbench1.0/strogatz/strogatz_bacres2,03a3f4b0f32539c7,rational,-5.404445555141669,0.9256009050814746,0.4442711983701166,0.6477147507948156,1.0,0.7615313827952249,0.0,0.6083482204872488,0.6182753963979919,0.37612673716976674,medium,3.1686903272185076,ood_failure,eligible,low,1320,small,moderate
g0594,594,strogatz_barmag1,srbench1.0,strogatz,strogatz,sim-datasets-data/srbench1.0/strogatz/strogatz_barmag1,strogatz_barmag1,srbench1.0/strogatz/strogatz_barmag1,2,target,256,32,32,1000,31,3,0.5 * np.sin(x - y) - np.sin(x),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.595153966466046,-2.713849752753345,-2.535161694495344,-0.39741014852455,0.09364791040737996,0.23343044404477736,0.28055222179384653,19.23559216277811,28.21215831991215,4.354660337501127,6.813891396229913,13.515016896526994,0.0,0.00030307511179588395,imcts,11.22123881282184,udsr,srbench1.0/strogatz/strogatz_barmag1,597ac90e10c22e23,trigonometric,-3.654501859609695,0.16821220405815623,0.5624699026276021,0.7898569360534279,0.7573275760345256,0.822583642171653,0.0,0.6691718941607046,0.9392345291774351,0.6285093489508018,medium,1.8813042137127005,ood_failure,eligible,low,1320,small,simple
g0595,595,strogatz_barmag2,srbench1.0,strogatz,strogatz,sim-datasets-data/srbench1.0/strogatz/strogatz_barmag2,strogatz_barmag2,srbench1.0/strogatz/strogatz_barmag2,2,target,256,32,32,1000,31,3,0.5 * np.sin(y - x) - np.sin(y),4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-4.095341913945062,-2.622914608284732,-2.0624923869895855,-0.34282241026081073,0.23720957217642127,0.30206508971855817,0.4845671914617462,22.063159302960315,30.38276562426466,5.293800910948956,7.105007030675716,14.193986387382694,0.0,0.00022959442687584848,imcts,11.633136078786082,udsr,srbench1.0/strogatz/strogatz_barmag2,7a72be3131239cf4,trigonometric,-3.359128261114897,0.2651813886150568,0.6451719808054148,0.8506291727922071,0.9206580171150636,0.857908098523336,0.0,0.7474199161787607,0.89814183088439,0.6712890919562494,medium,1.47242730566033,ood_failure,eligible,low,1320,small,simple
g0596,596,strogatz_glider1,srbench1.0,strogatz,strogatz,sim-datasets-data/srbench1.0/strogatz/strogatz_glider1,strogatz_glider1,srbench1.0/strogatz/strogatz_glider1,2,target,256,32,32,1000,26,4,-0.05 * x ** 2 - np.sin(y),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-6.307729063176724,-5.7377193016931205,-6.424664264582653,-5.6389861086291475,0.1727806795644265,0.11196190254640594,0.34861407908877773,32.429296100858615,35.48015483650464,0.17569917654622794,8.07699394025075,12.327095010485813,0.0,0.6473003746364671,udsr,0.6206745863473238,dso,srbench1.0/strogatz/strogatz_glider1,8cde320775cc2492,trigonometric,-6.0227241824349225,0.14906371274920324,0.9483658621031174,0.9933448742158482,0.030544398973634448,0.975850610360785,0.0,0.7817654785937616,0.9473490985607023,0.7406048214316759,medium,0.5700097614836039,all_good,eligible,low,1320,small,simple
g0597,597,strogatz_glider2,srbench1.0,strogatz,strogatz,sim-datasets-data/srbench1.0/strogatz/strogatz_glider2,strogatz_glider2,srbench1.0/strogatz/strogatz_glider2,2,target,256,32,32,1000,17,2,x - np.cos(y) / x,4,12,4,4,4,12,10,0,0,0,0,0,1.0,0.8333333333333334,0.0,0.0,0.0,-9.472194498367795,-6.920093622618125,-12.0,-7.952723817711664,1.0005675732147838,4.097550655734441,6.056173823772236,19.169401962246134,25.002392249116244,8.048610481081573,7.193124422199667,12.22507314495083,0.0,0.6220131178901345,dso,0.805512633115578,pyoperon,srbench1.0/strogatz/strogatz_glider2,d6d9e1271d70f49b,trigonometric,-8.19614406049296,3.0503685416911805,0.5605339389996445,0.6999905363875991,1.0,0.8686004096959656,0.0,0.6780436073551318,0.0,0.0,easy,2.5521008757496704,unstable,limited_quota,low,1320,small,simple
g0598,598,strogatz_lv1,srbench1.0,strogatz,strogatz,sim-datasets-data/srbench1.0/strogatz/strogatz_lv1,strogatz_lv1,srbench1.0/strogatz/strogatz_lv1,2,target,256,32,32,1000,26,6,3 * x - 2 * x * y - x ** 2,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-6.3646899164086905,-6.140046478828074,-6.392938043047748,-6.242337070307762,0.787082452359207,0.6889139698442455,1.3795515457966183,31.75831565154312,34.35998200050578,0.061429247247388664,7.881465089215693,11.924488225303227,0.0,0.6932524260515168,imcts,0.0,pyoperon,srbench1.0/strogatz/strogatz_lv1,4eb75be572de58e4,polynomial,-6.252368197618383,0.7088923875688633,0.9287406950163695,0.9619824952902972,0.0106711675508861,0.9521248136441939,0.0,0.7585662731043856,0.7101101144929283,0.5386655830446292,medium,0.22464343758061656,all_good,eligible,low,1320,small,moderate
g0599,599,strogatz_lv2,srbench1.0,strogatz,strogatz,sim-datasets-data/srbench1.0/strogatz/strogatz_lv2,strogatz_lv2,srbench1.0/strogatz/strogatz_lv2,2,target,256,32,32,1000,22,5,2 * y - x * y - y ** 2,4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-5.82917255292351,-6.808986610251298,-5.577329217099933,-6.847404851848168,0.34674294737057254,0.4025539924391446,0.7659007086895615,29.250438256663138,26.949571935125096,0.24118483874234561,6.946963347396182,10.458863262691143,0.0,0.6935006937473026,imcts,0.0,dso,srbench1.0/strogatz/strogatz_lv2,f8d3784aab65b6f8,polynomial,-6.319079581587404,0.38355032818768464,0.855389060169471,0.7545072905760638,0.041933324543824584,0.8387308145471762,0.0,0.6536268028972284,0.84798054363265,0.5542628116536626,medium,-0.979814057327788,all_good,eligible,low,1320,small,simple
g0600,600,strogatz_predprey1,srbench1.0,strogatz,strogatz,sim-datasets-data/srbench1.0/strogatz/strogatz_predprey1,strogatz_predprey1,srbench1.0/strogatz/strogatz_predprey1,2,target,256,32,32,1000,25,5,x * (4 - x - y / (1 + x)),4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-6.03279571196886,-6.234367460344953,-5.767551649313898,-6.353377680232043,0.14044405623577041,0.44172738856330745,1.274034910058147,27.655718411573663,30.762983596262185,0.25397720800650414,7.612474410299091,11.769285519084272,0.0,0.6672397301876534,udsr,0.4631273674970924,pyoperon,srbench1.0/strogatz/strogatz_predprey1,04aa23a7b07736bc,rational,-6.1335815861569065,0.4595867486841064,0.8087459076776787,0.8612744408516292,0.04415810683249673,0.9194850362770732,0.0,0.6830793416378397,0.8157585372187554,0.5572278045388346,medium,-0.20157174837609304,all_good,eligible,low,1320,small,simple
g0601,601,strogatz_predprey2,srbench1.0,strogatz,strogatz,sim-datasets-data/srbench1.0/strogatz/strogatz_predprey2,strogatz_predprey2,srbench1.0/strogatz/strogatz_predprey2,2,target,256,32,32,1000,29,5,y * (x / (1 + x) - 0.075 * y),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-6.562413998842587,-6.186470178681967,-6.627504170157469,-6.224286999111673,0.26315810050594923,0.22945153721110773,0.7622911727248649,29.575814980786674,33.799989207168906,0.14282142725397198,7.776584308710514,11.702693283495476,0.0,0.6932601016949257,udsr,0.0,dso,srbench1.0/strogatz/strogatz_predprey2,e307224c4f71eaf8,rational,-6.374442088762277,0.2968704695306059,0.8649058390615794,0.9463039271124247,0.02482647191834274,0.9393984049092643,0.0,0.7315872294395793,0.884712927184757,0.6472446792484766,medium,0.3759438201606198,all_good,eligible,low,1320,small,simple
g0602,602,strogatz_shearflow1,srbench1.0,strogatz,strogatz,sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow1,strogatz_shearflow1,srbench1.0/strogatz/strogatz_shearflow1,2,target,256,32,32,1000,25,2,1 / np.tan(y) * np.cos(x),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-6.947886488336973,-5.843897023692111,-7.6438950873820595,-5.894831859397502,0.01320813647626623,0.011144630930274374,0.04457453878394302,26.492706874617536,37.90279256988352,2.334641727480534,8.24209385888078,12.414075624026562,0.0,0.6932073030641249,dso,0.0,udsr,srbench1.0/strogatz/strogatz_shearflow1,37a195b09b5a993f,trigonometric,-6.395891756014541,0.0160143874241516,0.7747295726863032,1.0,0.406016451913567,0.9958841096965917,0.0,0.7816462291969003,1.0,0.7816462291969003,medium,1.1039894646448625,ood_failure,eligible,low,1320,small,simple
g0603,603,strogatz_shearflow2,srbench1.0,strogatz,strogatz,sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow2,strogatz_shearflow2,srbench1.0/strogatz/strogatz_shearflow2,2,target,256,32,32,1000,51,5,(np.cos(y) ** 2 + 0.1 * np.sin(y) ** 2) * np.sin(x),4,12,4,4,4,12,12,0,0,1,0,0,1.0,1.0,0.0,0.0,0.08333333333333333,-3.7563400382392014,-3.5126694950397006,-1.2800136241584128,-1.4039932513391227,0.19251038635326323,1.5118542397008152,5.718138049794067,22.794171139214527,25.38544688353931,1.7885048723177563,6.742374633233311,12.757308522519443,0.0,0.0009286514105168839,imcts,9.50484563274011,udsr,srbench1.0/strogatz/strogatz_shearflow2,391e02ce5f444d00,trigonometric,-3.634504766639451,1.7868713831097922,0.6665529755028234,0.7107152247641496,0.3110351722563639,0.8139056789365405,0.0,0.6100897138255492,0.25329421125090246,0.15453219285573128,medium,0.24367054319950077,unstable,limited_quota,low,1320,small,simple
g0604,604,strogatz_vdp1,srbench1.0,strogatz,strogatz,sim-datasets-data/srbench1.0/strogatz/strogatz_vdp1,strogatz_vdp1,srbench1.0/strogatz/strogatz_vdp1,2,target,256,32,32,1000,37,8,10 * (y - 1 / 3 * x ** 3 + 1 / 3 * x),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-6.253231210408999,-6.092221576103309,-6.400476784753855,-6.166332392511442,0.20347236652447115,0.24596881967428608,0.8310820633127953,30.905595164678545,34.776521867686746,0.1793668465760868,7.918640816925426,11.963778480609646,0.0,0.6931764607845226,imcts,0.023412877626748596,pyoperon,srbench1.0/strogatz/strogatz_vdp1,ec1d0675db1548f6,rational,-6.172726393256155,0.3052984138371677,0.9037999056832636,0.9736446966330741,0.03118226105802452,0.9566357784136557,0.0,0.7574465278107874,0.8811414114068048,0.6674175025803808,medium,0.1610096343056897,all_good,eligible,low,1320,small,moderate
g0605,605,strogatz_vdp2,srbench1.0,strogatz,strogatz,sim-datasets-data/srbench1.0/strogatz/strogatz_vdp2,strogatz_vdp2,srbench1.0/strogatz/strogatz_vdp2,2,target,256,32,32,1000,11,3,-1 / 10 * x,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-7.262911221479981,-7.1604618491246415,-7.719039711715104,-7.719039711698068,0.9123983358279821,0.9012266027753132,1.6335140133559314,18.34211821212893,19.531149688107785,0.031487621681027714,6.414570877968338,10.79623202689757,0.0,0.5385428090206658,imcts,1.2315956947432714,dso,srbench1.0/strogatz/strogatz_vdp2,b812dfa25ceb5a14,rational,-7.211686535302311,0.869673110946908,0.5363371358874757,0.5468077623749247,0.005463875853895314,0.774129424848301,0.0,0.4573332382547545,0.6419759563343159,0.29359694299206557,easy,0.10244937235533946,all_good,eligible,low,1320,small,simple
g0606,606,first_principles_absorption,srbench2025/firstprinciples,firstprinciples,firstprinciples,sim-datasets-data/srbench2025/firstprinciples/first_principles_absorption,first_principles_absorption,srbench2025/firstprinciples/firstprinciples/first_principles_absorption,1,target,10,1,1,2,46,4,np.log(1.0 / (A + np.exp(-B * concentration))),4,12,4,4,4,12,12,0,0,1,0,0,1.0,1.0,0.0,0.0,0.08333333333333333,-3.4329544464030777,0.24801889847018554,-3.4359501181625607,0.23053104826862805,0.5377885893303549,1.6006376350010738,6.006202819727173,0.2182707445671929,0.011179928150427917,0.19241144405811178,0.15439076891878284,0.2670341997806098,0.0,1.3808485368563894,imcts,0.03592039240175615,dso,srbench2025/firstprinciples/firstprinciples/first_principles_absorption,63edee2447030dee,exponential_log,-1.5924677739664461,1.9490533358119353,0.006241907079412684,0.00029148510670474846,0.03345090956570777,0.014508735163341021,0.0,0.008755197216331369,0.18456625317412367,0.0016159139460187983,hard,3.680973344873263,unstable,limited_quota,low,14,small,simple
g0607,607,first_principles_bode,srbench2025/firstprinciples,firstprinciples,firstprinciples,sim-datasets-data/srbench2025/firstprinciples/first_principles_bode,first_principles_bode,srbench2025/firstprinciples/firstprinciples/first_principles_bode,1,target,5,1,1,1,60,4,"np.where(index < 0.0, 0.4, 0.4 + 0.3 * np.exp2(index - 1.0))",4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-1.5723030047574915,-1.3687068031224228,-1.5182975516706523,-1.2141136941414497,0.7486702194852034,0.7553279017074606,1.2277948215067447,0.765653925725086,0.6661291391233829,0.5770044537066905,1.1815247433880687,2.0208019645153934,0.0,1.082951098207571,udsr,0.8062159168285268,dso,srbench2025/firstprinciples/firstprinciples/first_principles_bode,0c1b901968bb0053,exponential_log,-1.4705049039399571,0.6974241688813738,0.022252040313038693,0.018628624404684855,0.10033732431380137,0.13914288378109874,0.0,0.04327311967638332,0.7149700094444749,0.030938982783715676,hard,0.20359620163506875,all_good,eligible,low,8,small,simple
g0608,608,first_principles_hubble,srbench2025/firstprinciples,firstprinciples,firstprinciples,sim-datasets-data/srbench2025/firstprinciples/first_principles_hubble,first_principles_hubble,srbench2025/firstprinciples/firstprinciples/first_principles_hubble,1,target,22,3,3,4,17,1,H0 * distance_mpc,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-0.8773370879152339,-0.9915483098831133,-0.8718542125401352,-1.0327753643464952,0.33729334453143467,0.06955803718044692,0.1282537644255033,0.21522967611336558,0.011732317043044107,0.1470134574762743,0.14930954285234743,0.26803928618551,0.0,1.3807705663623182,dso,0.005695834887213813,imcts,srbench2025/firstprinciples/firstprinciples/first_principles_hubble,f29f40e8e72beaaf,trigonometric,-0.9344426988991735,0.12093263666356636,0.006152960409521656,0.00030695078236456436,0.025555527998539475,0.013892170722415236,0.0,0.0074835151891826214,0.9592702240969024,0.007178713292559787,hard,-0.11421122196787936,all_good,eligible,low,32,small,simple
g0609,609,first_principles_ideal_gas,srbench2025/firstprinciples,firstprinciples,firstprinciples,sim-datasets-data/srbench2025/firstprinciples/first_principles_ideal_gas,first_principles_ideal_gas,srbench2025/firstprinciples/firstprinciples/first_principles_ideal_gas,3,target,20,3,3,4,16,3,np.log(pressure),4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-3.0146371436615755,-2.008439465848037,-3.1737652006550965,-2.2339611996162363,0.2413903438412126,0.4460944294953403,1.0670653971548578,1.1547658535119667,3.3037942351858454,0.5779959357941302,2.6763112688390867,4.971620529760657,0.0,0.7027044774548107,dso,1.4632637854676558,udsr,srbench2025/firstprinciples/firstprinciples/first_principles_ideal_gas,7614ca064c3afca8,exponential_log,-2.5115383047548065,0.44012891999735027,0.03363297787396834,0.09247745340940397,0.10050975771860088,0.3205227724768696,0.0,0.0912673918546574,0.8240041947161993,0.07520471372904479,medium,1.0061976778135384,ood_failure,eligible,low,30,small,simple
g0610,610,first_principles_kepler,srbench2025/firstprinciples,firstprinciples,firstprinciples,sim-datasets-data/srbench2025/firstprinciples/first_principles_kepler,first_principles_kepler,srbench2025/firstprinciples/firstprinciples/first_principles_kepler,1,target,3,1,1,1,45,2,DAYS_PER_YEAR * np.sqrt(semi_major_axis ** 3),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-1.6084066760013571,-0.35537776229793205,-1.222929730509203,-0.3089891848196693,1.9294380865917113,1.493230894277217,2.0702270208530784,2.595577457854797,5.350441236856602,1.5918315415366509,3.333104621322795,6.527963525391071,0.0,0.29903766637181173,pyoperon,3.1493903417702813,dso,srbench2025/firstprinciples/firstprinciples/first_principles_kepler,7484fdd034f77614,polynomial,-0.9818922191496446,1.3972253791998448,0.07577454623799393,0.1497790739544201,0.27683077008968343,0.4002191726927284,0.0,0.16049029985007027,0.41841476736289795,0.0671515114757689,hard,1.253028913703425,ood_failure,eligible,low,6,small,simple
g0611,611,first_principles_leavitt,srbench2025/firstprinciples,firstprinciples,firstprinciples,sim-datasets-data/srbench2025/firstprinciples/first_principles_leavitt,first_principles_leavitt,srbench2025/firstprinciples/firstprinciples/first_principles_leavitt,1,target,19,2,2,3,26,3,ALPHA * log_period + DELTA,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-3.5907971386316357,-3.219205971555806,-3.5531662614876263,-3.2808361837257145,0.18655318171985358,0.6782474667174992,1.0719714132651328,0.009556650015889994,0.019183771617066664,0.053602438444559704,0.18123910370201987,0.3482133408807302,0.0,1.3776461151505912,pyoperon,0.02944894631558448,dso,srbench2025/firstprinciples/firstprinciples/first_principles_leavitt,bc322f5cb39c50ac,exponential_log,-3.4050015550937207,0.523003905683997,0.0001373343111490839,0.0005155751431656722,0.009309969695994244,0.017766556860108716,0.0,0.003401669449420173,0.7888842048098856,0.0026835232986319145,medium,0.3715911670758296,all_good,eligible,low,26,small,simple
g0612,612,first_principles_newton,srbench2025/firstprinciples,firstprinciples,firstprinciples,sim-datasets-data/srbench2025/firstprinciples/first_principles_newton,first_principles_newton,srbench2025/firstprinciples/firstprinciples/first_principles_newton,3,target,21,2,2,5,13,4,np.log(force),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.3840488270005142,-2.751707346111635,-1.8451447661184772,-2.1628249247768236,0.31388071939859097,0.08733143900989232,0.2584538495424511,2.834555616673257,1.9574197264758317,0.41645481860243966,1.8218475048274556,3.585305209242211,0.0,0.48053004751788064,imcts,2.8828327466716783,pyoperon,srbench2025/firstprinciples/firstprinciples/first_principles_newton,2b0912c4ca1763a6,exponential_log,-2.5678780865560746,0.14939948939216535,0.08276429728316997,0.0547819245045153,0.07241536730514335,0.21684071502439387,0.0,0.08068755422390073,0.9472068062608737,0.07642780054142208,medium,-0.3676585191111208,one_method_wins,eligible,low,30,small,simple
g0613,613,first_principles_planck,srbench2025/firstprinciples,firstprinciples,firstprinciples,sim-datasets-data/srbench2025/firstprinciples/first_principles_planck,first_principles_planck,srbench2025/firstprinciples/firstprinciples/first_principles_planck,2,target,72,9,9,10,3,12,out,4,12,4,4,3,12,9,0,0,0,0,0,1.0,0.75,0.0,0.0,0.0,-1.1032952851341795,-0.7047257770397188,-0.6710237694795681,-0.13053161781566872,0.41197193425074763,0.5683438888888889,0.758772500925859,2.7961907252751956,2.8675457712300454,0.010071018770744613,2.684621043393419,4.026931565090129,0.8112781244591328,0.28947237225025574,imcts,2.8747570213811393,dso,srbench2025/firstprinciples/firstprinciples/first_principles_planck,98a4187270a6ec16,unknown,-0.9040105310869492,0.4614864425908769,0.0816421820192752,0.08026345464726532,0.0017392117315251498,0.32153109437306615,1.0,0.13908096403032455,0.8149535026202201,0.11334451878430984,hard,0.3985695080944607,one_method_wins,eligible,low,100,small,complex
